Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	University Of Prince Edward Island
Institution_ID	aaas:20351555
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Article; Parent_Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T07:43:59Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Restoring Systemic GDF11 Levels Reverses Age-Related Dysfunction in Mouse Skeletal Muscle	American Association for the Advancement of Science		aaas	Amy J. Wagers, Bernard Rosner, Christine Miller, Danika Khong, Elizabeth Y. Wu, Francesco S. Loffredo, James R. Pancoast, Jennifer L. Shadrach, Jessica Lebowitz, Juhyun Oh, Laurie J. Goodyear, Manisha Sinha, Massimiliano Cerletti, Michael F. Hirshman, Mi-Jeong Kim, Richard T. Lee, Rohan Manohar, Samuel G. Regalado, Thomas Serwold, Young C. Jang; 	2021-04-27	VoR	10.1126/science.1251152					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	2	0
Resurrecting the ancient glow of the fireflies	American Association for the Advancement of Science		aaas	D. Kato, D. Yano, H. Shibata, K. Konishi, T. Shirai, Y. Oba; 	2020-12-02	VoR	10.1126/sciadv.abc5705					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	1	0
Resurrecting the ancient glow of the fireflies	American Association for the Advancement of Science		aaas	D. Kato, D. Yano, H. Shibata, K. Konishi, T. Shirai, Y. Oba; 	2020-12-02	VoR	10.1126/sciadv.abc5705					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	2	2	0
Single-cell bioluminescence imaging of deep tissue in freely moving animals	American Association for the Advancement of Science		aaas	Akiya Watakabe, Atsushi Miyawaki, Hideyuki Okano, Hiroshi Hama, Hiroyuki Hioki, Junichi Hata, Kana Namiki, Kazumasa Z. Tanaka, Masahiro Kiyama, Mayu Sugiyama, Megumu Takahashi, Naomi Hasegawa, Satoshi Iwano, Satoshi Shimozono, Shinae Kizaka-Kondoh, Shojiro Maki, Takahiro Kuchimaru, Takashi Fukano, Tetsuo Yamamori, Thomas J. McHugh, Yoko Ishida; 	2021-04-26	VoR	10.1126/science.aaq1067					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	2	2	0
Single-cell bioluminescence imaging of deep tissue in freely moving animals	American Association for the Advancement of Science		aaas	Akiya Watakabe, Atsushi Miyawaki, Hideyuki Okano, Hiroshi Hama, Hiroyuki Hioki, Junichi Hata, Kana Namiki, Kazumasa Z. Tanaka, Masahiro Kiyama, Mayu Sugiyama, Megumu Takahashi, Naomi Hasegawa, Satoshi Iwano, Satoshi Shimozono, Shinae Kizaka-Kondoh, Shojiro Maki, Takahiro Kuchimaru, Takashi Fukano, Tetsuo Yamamori, Thomas J. McHugh, Yoko Ishida; 	2021-04-26	VoR	10.1126/science.aaq1067					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	2	0
Social Influence Bias: A Randomized Experiment	American Association for the Advancement of Science		aaas	Lev Muchnik, Sean J. Taylor, Sinan Aral; 	2021-04-28	VoR	10.1126/science.1240466					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Social Influence Bias: A Randomized Experiment	American Association for the Advancement of Science		aaas	Lev Muchnik, Sean J. Taylor, Sinan Aral; 	2021-04-28	VoR	10.1126/science.1240466					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Soil Carbon Sequestration Impacts on Global Climate Change and Food Security	American Association for the Advancement of Science		aaas	R. Lal; 	2021-04-25	VoR	10.1126/science.1097396					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Soil Carbon Sequestration Impacts on Global Climate Change and Food Security	American Association for the Advancement of Science		aaas	R. Lal; 	2021-04-25	VoR	10.1126/science.1097396					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
Temporal circuit of macroscale dynamic brain activity supports human consciousness	American Association for the Advancement of Science		aaas	Anthony G. Hudetz, George A. Mashour, Jinsong Wu, Jun Zhang, Zirui Huang; 	2020-03-11	VoR	10.1126/sciadv.aaz0087					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	1	0
Temporal circuit of macroscale dynamic brain activity supports human consciousness	American Association for the Advancement of Science		aaas	Anthony G. Hudetz, George A. Mashour, Jinsong Wu, Jun Zhang, Zirui Huang; 	2020-03-11	VoR	10.1126/sciadv.aaz0087					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	1	0
The biodiversity of species and their rates of extinction, distribution, and protection	American Association for the Advancement of Science		aaas	C. M. Roberts, C. N. Jenkins, J. L. Gittleman, J. O. Sexton, L. N. Joppa, P. H. Raven, R. Abell, S. L. Pimm, T. M. Brooks; 	2021-04-27	VoR	10.1126/science.1246752					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
The biodiversity of species and their rates of extinction, distribution, and protection	American Association for the Advancement of Science		aaas	C. M. Roberts, C. N. Jenkins, J. L. Gittleman, J. O. Sexton, L. N. Joppa, P. H. Raven, R. Abell, S. L. Pimm, T. M. Brooks; 	2021-04-27	VoR	10.1126/science.1246752					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
The chemical ecology of locust cannibalism	American Association for the Advancement of Science		aaas	Iain D. Couzin, Einat Couzin-Fuchs; 	2023-05-04	VoR	10.1126/science.adh5264					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
The chemical ecology of locust cannibalism	American Association for the Advancement of Science		aaas	Iain D. Couzin, Einat Couzin-Fuchs; 	2023-05-04	VoR	10.1126/science.adh5264					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
The complete sequence of a human genome	American Association for the Advancement of Science		aaas	Aaron Streets, Aaron Wenger, Adam M. Phillippy, Alaina Shumate, Alice C. Young, Alla Mikheenko, Andrey V. Bzikadze, Ann M. McCartney, Arang Rhie, Arian F. A. Smit, Ariel Gershman, Arkarachai Fungtammasan, Benedict Paten, Beth A. Sullivan, Brian P. Walenz, Chen-Shan Chin, Chirag Jain, Chunlin Xiao, Colin J. Shew, Daniela C. Soto, Danny E. Miller, David Porubsky, Erich D. Jarvis, Erik Garrison, Eugene W. Myers, Evan E. Eichler, Evgeny I. Rogaev, Françoise Thibaud-Nissen, Fritz J. Sedlazeck, Gabrielle A. Hartley, Gerard G. Bouffard, Gina V. Caldas, Giulio Formenti, Glennis A. Logsdon, Haoyu Cheng, Heng Li, Ian T. Fiddes, Ira M. Hall, Ivan Sović, Ivan A. Alexandrov, James Torrance, James C. Mullikin, Jeffrey A. Rosenfeld, Jennifer McDaniel, Jennifer L. Gerton, Jessica M. Storer, Jonas Korlach, Jonathan M. D. Wood, Justin Wagner, Justin M. Zook, Karen H. Miga, Kerstin Howe, Kishwar Shafin, Leonardo G. de Lima, Lev Uralsky, Marina Haukness, Mark Diekhans, Matthew Borchers, Megan Y. Dennis, Melanie Kirsche, Michael Alonge, Michael C. Schatz, Michael W. Hunkapiller, Mikhail Kolmogorov, Mikko Rautiainen, Milinn Kremitzki, Mitchell R. Vollger, Miten Jain, Nae-Chyun Chen, Nancy F. Hansen, Nathan D. Olson, Nicolas Altemose, Patrick G. S. Grady, Paul Peluso, Pavel A. Pevzner, Peter Kerpedjiev, Philip C. Dishuck, Rachel J. O’Neill, Rajiv C. McCoy, Richard Durbin, Robert S. Fulton, Samantha Zarate, Savannah J. Hoyt, Sergey Aganezov, Sergey Koren, Sergey Nurk, Shelise Y. Brooks, Stephanie M. Yan, Steven L. Salzberg, Stylianos E. Antonarakis, Tamara Potapova, Tatiana Dvorkina, Tina A. Graves-Lindsay, Tobias Marschall, Urvashi Surti, Valerie A. Schneider, Valerie V. Maduro, William Chow, Winston Timp, Ying Sims; 	2022-03-31	VoR	10.1126/science.abj6987					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
The complete sequence of a human genome	American Association for the Advancement of Science		aaas	Aaron Streets, Aaron Wenger, Adam M. Phillippy, Alaina Shumate, Alice C. Young, Alla Mikheenko, Andrey V. Bzikadze, Ann M. McCartney, Arang Rhie, Arian F. A. Smit, Ariel Gershman, Arkarachai Fungtammasan, Benedict Paten, Beth A. Sullivan, Brian P. Walenz, Chen-Shan Chin, Chirag Jain, Chunlin Xiao, Colin J. Shew, Daniela C. Soto, Danny E. Miller, David Porubsky, Erich D. Jarvis, Erik Garrison, Eugene W. Myers, Evan E. Eichler, Evgeny I. Rogaev, Françoise Thibaud-Nissen, Fritz J. Sedlazeck, Gabrielle A. Hartley, Gerard G. Bouffard, Gina V. Caldas, Giulio Formenti, Glennis A. Logsdon, Haoyu Cheng, Heng Li, Ian T. Fiddes, Ira M. Hall, Ivan Sović, Ivan A. Alexandrov, James Torrance, James C. Mullikin, Jeffrey A. Rosenfeld, Jennifer McDaniel, Jennifer L. Gerton, Jessica M. Storer, Jonas Korlach, Jonathan M. D. Wood, Justin Wagner, Justin M. Zook, Karen H. Miga, Kerstin Howe, Kishwar Shafin, Leonardo G. de Lima, Lev Uralsky, Marina Haukness, Mark Diekhans, Matthew Borchers, Megan Y. Dennis, Melanie Kirsche, Michael Alonge, Michael C. Schatz, Michael W. Hunkapiller, Mikhail Kolmogorov, Mikko Rautiainen, Milinn Kremitzki, Mitchell R. Vollger, Miten Jain, Nae-Chyun Chen, Nancy F. Hansen, Nathan D. Olson, Nicolas Altemose, Patrick G. S. Grady, Paul Peluso, Pavel A. Pevzner, Peter Kerpedjiev, Philip C. Dishuck, Rachel J. O’Neill, Rajiv C. McCoy, Richard Durbin, Robert S. Fulton, Samantha Zarate, Savannah J. Hoyt, Sergey Aganezov, Sergey Koren, Sergey Nurk, Shelise Y. Brooks, Stephanie M. Yan, Steven L. Salzberg, Stylianos E. Antonarakis, Tamara Potapova, Tatiana Dvorkina, Tina A. Graves-Lindsay, Tobias Marschall, Urvashi Surti, Valerie A. Schneider, Valerie V. Maduro, William Chow, Winston Timp, Ying Sims; 	2022-03-31	VoR	10.1126/science.abj6987					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
The controversial correlates of consciousness	American Association for the Advancement of Science		aaas	George A. Mashour; 	2021-04-28	VoR	10.1126/science.aat5616					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
The controversial correlates of consciousness	American Association for the Advancement of Science		aaas	George A. Mashour; 	2021-04-28	VoR	10.1126/science.aat5616					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
The CREB coactivator CRTC2 promotes oncogenesis in LKB1-mutant non–small cell lung cancer	American Association for the Advancement of Science		aaas	Ezra Wiater, Laura Rodón, Lillian J. Eichner, Marc Montminy, Matthew G. H Chun, Reuben J. Shaw, Robert U. Svensson, Wen-Wei Tsai; 	2019-07-24	VoR	10.1126/sciadv.aaw6455					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
The CREB coactivator CRTC2 promotes oncogenesis in LKB1-mutant non–small cell lung cancer	American Association for the Advancement of Science		aaas	Ezra Wiater, Laura Rodón, Lillian J. Eichner, Marc Montminy, Matthew G. H Chun, Reuben J. Shaw, Robert U. Svensson, Wen-Wei Tsai; 	2019-07-24	VoR	10.1126/sciadv.aaw6455					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
The genetic basis of a recent transition to live-bearing in marine snails	American Association for the Advancement of Science		aaas	Erica Leder, Sean Stankowski, Arka Pal, Daria Shipilina, James Reeve, Roger K. Butlin, Zuzanna B. Zagrodzka, Anja M. Westram, Hila Lifchitz, Martin D. Garlovsky, Alan Le Moan, Diego Garcia Castillo, Kerstin Johannesson; 	2024-01-04	VoR	10.1126/science.adi2982					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
The genetic basis of a recent transition to live-bearing in marine snails	American Association for the Advancement of Science		aaas	Erica Leder, Sean Stankowski, Arka Pal, Daria Shipilina, James Reeve, Roger K. Butlin, Zuzanna B. Zagrodzka, Anja M. Westram, Hila Lifchitz, Martin D. Garlovsky, Alan Le Moan, Diego Garcia Castillo, Kerstin Johannesson; 	2024-01-04	VoR	10.1126/science.adi2982					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
The genetic mechanism of selfishness and altruism in parent-offspring coadaptation	American Association for the Advancement of Science		aaas	Jean-Claude Walser, Lei Sun, Mathias Kölliker, Min Wu; 	2020-01-03	VoR	10.1126/sciadv.aaw0070					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	1	0
The genetic mechanism of selfishness and altruism in parent-offspring coadaptation	American Association for the Advancement of Science		aaas	Jean-Claude Walser, Lei Sun, Mathias Kölliker, Min Wu; 	2020-01-03	VoR	10.1126/sciadv.aaw0070					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	1	0
The gill-oxygen limitation theory (GOLT) and its critics	American Association for the Advancement of Science		aaas	Daniel Pauly; 	2021-01-06	VoR	10.1126/sciadv.abc6050					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
The gill-oxygen limitation theory (GOLT) and its critics	American Association for the Advancement of Science		aaas	Daniel Pauly; 	2021-01-06	VoR	10.1126/sciadv.abc6050					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
The Structure of the Eukaryotic Ribosome at 3.0 Å Resolution	American Association for the Advancement of Science		aaas	Adam Ben-Shem, Gulnara Yusupova, Lasse Jenner, Marat Yusupov, Nicolas Garreau de Loubresse, Sergey Melnikov; 	2021-04-29	VoR	10.1126/science.1212642					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
The Structure of the Eukaryotic Ribosome at 3.0 Å Resolution	American Association for the Advancement of Science		aaas	Adam Ben-Shem, Gulnara Yusupova, Lasse Jenner, Marat Yusupov, Nicolas Garreau de Loubresse, Sergey Melnikov; 	2021-04-29	VoR	10.1126/science.1212642					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
The threshold for conscious report: Signal loss and response bias in visual and frontal cortex	American Association for the Advancement of Science		aaas	Bram van Vugt, Bruno Dagnino, Devavrat Vartak, Houman Safaai, Pieter R. Roelfsema, Stanislas Dehaene, Stefano Panzeri; 	2021-04-28	VoR	10.1126/science.aar7186					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
The threshold for conscious report: Signal loss and response bias in visual and frontal cortex	American Association for the Advancement of Science		aaas	Bram van Vugt, Bruno Dagnino, Devavrat Vartak, Houman Safaai, Pieter R. Roelfsema, Stanislas Dehaene, Stefano Panzeri; 	2021-04-28	VoR	10.1126/science.aar7186					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
The Value of Nature and the Nature of Value	American Association for the Advancement of Science		aaas	AnnMari Jansson, Bengt-Owe Jansson, Brian Walker, Carl Folke, David Simpson, David Starrett, David Tilman, Gretchen C. Daily, Jane Lubchenco, Karl-Göran Mäler, Kenneth Arrow, Nils Kautsky, Partha Dasgupta, Paul R. Ehrlich, Sara Aniyar, Simon Levin, Tore Söderqvist; 	2021-04-29	VoR	10.1126/science.289.5478.395					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
The Value of Nature and the Nature of Value	American Association for the Advancement of Science		aaas	AnnMari Jansson, Bengt-Owe Jansson, Brian Walker, Carl Folke, David Simpson, David Starrett, David Tilman, Gretchen C. Daily, Jane Lubchenco, Karl-Göran Mäler, Kenneth Arrow, Nils Kautsky, Partha Dasgupta, Paul R. Ehrlich, Sara Aniyar, Simon Levin, Tore Söderqvist; 	2021-04-29	VoR	10.1126/science.289.5478.395					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
Thermal stabilization of diverse biologics using reversible hydrogels	American Association for the Advancement of Science		aaas	Alex Woods, Balaji V. Sridhar, Bruno Marco-Dufort, Francesco Gatti, John R. Janczy, Marco Lütolf, Mark W. Tibbitt, Morris Wolf, Stephan Tetter, Tianjing Hu; 	2022-08-05	VoR	10.1126/sciadv.abo0502					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Thermal stabilization of diverse biologics using reversible hydrogels	American Association for the Advancement of Science		aaas	Alex Woods, Balaji V. Sridhar, Bruno Marco-Dufort, Francesco Gatti, John R. Janczy, Marco Lütolf, Mark W. Tibbitt, Morris Wolf, Stephan Tetter, Tianjing Hu; 	2022-08-05	VoR	10.1126/sciadv.abo0502					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
This Week's Section	American Association for the Advancement of Science		aaas		2021-04-25	VoR	10.1126/science.343.6172.714-a					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
This Week's Section	American Association for the Advancement of Science		aaas		2021-04-25	VoR	10.1126/science.343.6172.714-a					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
Topological tuning of DNA mobility in entangled solutions of supercoiled plasmids	American Association for the Advancement of Science		aaas	Davide Michieletto, Jan Smrek, Jonathan Garamella, Rae Robertson-Anderson; 	2021-05-12	VoR	10.1126/sciadv.abf9260					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Unique_Item_Requests	1	0	1
Topological tuning of DNA mobility in entangled solutions of supercoiled plasmids	American Association for the Advancement of Science		aaas	Davide Michieletto, Jan Smrek, Jonathan Garamella, Rae Robertson-Anderson; 	2021-05-12	VoR	10.1126/sciadv.abf9260					Science Advances			10.1126/sciadv	aaas:sciadv		2375-2548		OA_Gold	Total_Item_Requests	1	0	1
Traditional Knowledge underlies One Health	American Association for the Advancement of Science		aaas	Anne Mease, Jared Gonet, Joe Copper Jack, Katarzyna Nowak; 	2021-04-29	VoR	10.1126/science.abe2401					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Traditional Knowledge underlies One Health	American Association for the Advancement of Science		aaas	Anne Mease, Jared Gonet, Joe Copper Jack, Katarzyna Nowak; 	2021-04-29	VoR	10.1126/science.abe2401					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	2	0	2
Vascular and Neurogenic Rejuvenation of the Aging Mouse Brain by Young Systemic Factors	American Association for the Advancement of Science		aaas	Amy J. Wagers, Christine M. Miller, Francesco S. Loffredo, Gregory R. Wojtkiewicz, John W. Chen, Lee L. Rubin, Lida Katsimpardi, Nadia K. Litterman, Pamela A. Schein, Richard T. Lee; 	2021-04-27	VoR	10.1126/science.1251141					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	2	2	0
Vascular and Neurogenic Rejuvenation of the Aging Mouse Brain by Young Systemic Factors	American Association for the Advancement of Science		aaas	Amy J. Wagers, Christine M. Miller, Francesco S. Loffredo, Gregory R. Wojtkiewicz, John W. Chen, Lee L. Rubin, Lida Katsimpardi, Nadia K. Litterman, Pamela A. Schein, Richard T. Lee; 	2021-04-27	VoR	10.1126/science.1251141					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	3	3	0
Vision using multiple distinct rod opsins in deep-sea fishes	American Association for the Advancement of Science		aaas	Celeste J. Brown, Deborah L. Stenkamp, Fabio Cortesi, Fanny de Busserolles, Jagdish Suresh Patel, Jessica K. Mountford, Justin Marshall, Karen L. Carleton, Kjetill S. Jakobsen, Martin Malmstrøm, Michael Matschiner, Ole K. Tørresen, Reinhold Hanel, Sara M. Stieb, Sissel Jentoft, Walter Salzburger, Wayne I. L. Davies, Zuzana Musilova; 	2021-04-25	VoR	10.1126/science.aav4632					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	0	1
Vision using multiple distinct rod opsins in deep-sea fishes	American Association for the Advancement of Science		aaas	Celeste J. Brown, Deborah L. Stenkamp, Fabio Cortesi, Fanny de Busserolles, Jagdish Suresh Patel, Jessica K. Mountford, Justin Marshall, Karen L. Carleton, Kjetill S. Jakobsen, Martin Malmstrøm, Michael Matschiner, Ole K. Tørresen, Reinhold Hanel, Sara M. Stieb, Sissel Jentoft, Walter Salzburger, Wayne I. L. Davies, Zuzana Musilova; 	2021-04-25	VoR	10.1126/science.aav4632					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	0	1
Without inclusion, diversity initiatives may not be enough	American Association for the Advancement of Science		aaas	Benjamin Blonder, Beth Tellman, Chandler Puritty, Eanas Alia, Earyn McGee, Emily Klein, Leah R. Gerber, Lynette R. Strickland, Maclovia Quintana, Michel T. Kohl, Robyn E. Ridley; 	2021-04-26	VoR	10.1126/science.aai9054					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Unique_Item_Requests	1	1	0
Without inclusion, diversity initiatives may not be enough	American Association for the Advancement of Science		aaas	Benjamin Blonder, Beth Tellman, Chandler Puritty, Eanas Alia, Earyn McGee, Emily Klein, Leah R. Gerber, Lynette R. Strickland, Maclovia Quintana, Michel T. Kohl, Robyn E. Ridley; 	2021-04-26	VoR	10.1126/science.aai9054					Science			10.1126/science	aaas:science	0036-8075	1095-9203		Controlled	Total_Item_Requests	1	1	0
