Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	mms:000102063747
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:51:49Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Newborn-Care Training and Perinatal Mortality in Developing Countries	Massachusetts Medical Society		New England Journal of Medicine	Ana Garces, Antoinette Tshefu, Carl Bose, Elizabeth M. McClure, Elwyn Chomba, Fernando Althabe, Hrishikesh Chakraborty, Imtiaz Jehan, Linda L. Wright, Nancy F. Krebs, Parida Sailajanandan, Pierre Buekens, Pinaki Panigrahi, Richard J. Derman, Robert L. Goldenberg, Shivaprasad S. Goudar, Tyler D. Hartwell, Waldemar A. Carlo; 	2010-02-18	VoR	10.1056/NEJMsa0806033						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2010	Controlled	Regular	Unique_Item_Investigations	2	2	0
Newborn-Care Training and Perinatal Mortality in Developing Countries	Massachusetts Medical Society		New England Journal of Medicine	Ana Garces, Antoinette Tshefu, Carl Bose, Elizabeth M. McClure, Elwyn Chomba, Fernando Althabe, Hrishikesh Chakraborty, Imtiaz Jehan, Linda L. Wright, Nancy F. Krebs, Parida Sailajanandan, Pierre Buekens, Pinaki Panigrahi, Richard J. Derman, Robert L. Goldenberg, Shivaprasad S. Goudar, Tyler D. Hartwell, Waldemar A. Carlo; 	2010-02-18	VoR	10.1056/NEJMsa0806033						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2010	Controlled	Regular	Unique_Item_Requests	2	2	0
Newborn-Care Training and Perinatal Mortality in Developing Countries	Massachusetts Medical Society		New England Journal of Medicine	Ana Garces, Antoinette Tshefu, Carl Bose, Elizabeth M. McClure, Elwyn Chomba, Fernando Althabe, Hrishikesh Chakraborty, Imtiaz Jehan, Linda L. Wright, Nancy F. Krebs, Parida Sailajanandan, Pierre Buekens, Pinaki Panigrahi, Richard J. Derman, Robert L. Goldenberg, Shivaprasad S. Goudar, Tyler D. Hartwell, Waldemar A. Carlo; 	2010-02-18	VoR	10.1056/NEJMsa0806033						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2010	Controlled	Regular	Total_Item_Requests	3	3	0
Newborn-Care Training and Perinatal Mortality in Developing Countries	Massachusetts Medical Society		New England Journal of Medicine	Ana Garces, Antoinette Tshefu, Carl Bose, Elizabeth M. McClure, Elwyn Chomba, Fernando Althabe, Hrishikesh Chakraborty, Imtiaz Jehan, Linda L. Wright, Nancy F. Krebs, Parida Sailajanandan, Pierre Buekens, Pinaki Panigrahi, Richard J. Derman, Robert L. Goldenberg, Shivaprasad S. Goudar, Tyler D. Hartwell, Waldemar A. Carlo; 	2010-02-18	VoR	10.1056/NEJMsa0806033						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2010	Controlled	Regular	Total_Item_Investigations	3	3	0
Oral Simnotrelvir for Adult Patients with Mild-to-Moderate Covid-19	Massachusetts Medical Society		New England Journal of Medicine	Bijie Hu, Bin Cao, Chaolin Huang, Chen Wang, Chenfan Liu, Chunying Wang, Cong Cheng, Fengyun Gong, Fuxiang Wang, Honglin Hu, Hongzhou Lu, Hourong Zhou, Jia Fan, Jingshan Shen, Jiuyang Xu, Leike Zhang, Lianhan Shang, Ling Lin, Ping Peng, Renhong Tang, Rongmeng Jiang, Xiangyang Yao, Xianwei Ye, Xiaoying Gu, Yechun Xu, Yeming Wang, Yihe Liu, Yinzhong Shen, Yumei Yang, Zhennan Yi, Zhu Chen; 	2024-01-17	VoR	10.1056/NEJMoa2301425						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	4	4	0
Oral Simnotrelvir for Adult Patients with Mild-to-Moderate Covid-19	Massachusetts Medical Society		New England Journal of Medicine	Bijie Hu, Bin Cao, Chaolin Huang, Chen Wang, Chenfan Liu, Chunying Wang, Cong Cheng, Fengyun Gong, Fuxiang Wang, Honglin Hu, Hongzhou Lu, Hourong Zhou, Jia Fan, Jingshan Shen, Jiuyang Xu, Leike Zhang, Lianhan Shang, Ling Lin, Ping Peng, Renhong Tang, Rongmeng Jiang, Xiangyang Yao, Xianwei Ye, Xiaoying Gu, Yechun Xu, Yeming Wang, Yihe Liu, Yinzhong Shen, Yumei Yang, Zhennan Yi, Zhu Chen; 	2024-01-17	VoR	10.1056/NEJMoa2301425						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	4	4	0
Oral Simnotrelvir for Adult Patients with Mild-to-Moderate Covid-19	Massachusetts Medical Society		New England Journal of Medicine	Bijie Hu, Bin Cao, Chaolin Huang, Chen Wang, Chenfan Liu, Chunying Wang, Cong Cheng, Fengyun Gong, Fuxiang Wang, Honglin Hu, Hongzhou Lu, Hourong Zhou, Jia Fan, Jingshan Shen, Jiuyang Xu, Leike Zhang, Lianhan Shang, Ling Lin, Ping Peng, Renhong Tang, Rongmeng Jiang, Xiangyang Yao, Xianwei Ye, Xiaoying Gu, Yechun Xu, Yeming Wang, Yihe Liu, Yinzhong Shen, Yumei Yang, Zhennan Yi, Zhu Chen; 	2024-01-17	VoR	10.1056/NEJMoa2301425						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	5	5	0
Oral Simnotrelvir for Adult Patients with Mild-to-Moderate Covid-19	Massachusetts Medical Society		New England Journal of Medicine	Bijie Hu, Bin Cao, Chaolin Huang, Chen Wang, Chenfan Liu, Chunying Wang, Cong Cheng, Fengyun Gong, Fuxiang Wang, Honglin Hu, Hongzhou Lu, Hourong Zhou, Jia Fan, Jingshan Shen, Jiuyang Xu, Leike Zhang, Lianhan Shang, Ling Lin, Ping Peng, Renhong Tang, Rongmeng Jiang, Xiangyang Yao, Xianwei Ye, Xiaoying Gu, Yechun Xu, Yeming Wang, Yihe Liu, Yinzhong Shen, Yumei Yang, Zhennan Yi, Zhu Chen; 	2024-01-17	VoR	10.1056/NEJMoa2301425						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	5	5	0
Papular–Purpuric “Gloves and Socks” Syndrome in Parvovirus B19 Infection	Massachusetts Medical Society		New England Journal of Medicine	Jetanat Chantrapitak, Mati Chuamanochan; 	2024-01-10	VoR	10.1056/NEJMicm2309953						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Papular–Purpuric “Gloves and Socks” Syndrome in Parvovirus B19 Infection	Massachusetts Medical Society		New England Journal of Medicine	Jetanat Chantrapitak, Mati Chuamanochan; 	2024-01-10	VoR	10.1056/NEJMicm2309953						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Papular–Purpuric “Gloves and Socks” Syndrome in Parvovirus B19 Infection	Massachusetts Medical Society		New England Journal of Medicine	Jetanat Chantrapitak, Mati Chuamanochan; 	2024-01-10	VoR	10.1056/NEJMicm2309953						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Papular–Purpuric “Gloves and Socks” Syndrome in Parvovirus B19 Infection	Massachusetts Medical Society		New England Journal of Medicine	Jetanat Chantrapitak, Mati Chuamanochan; 	2024-01-10	VoR	10.1056/NEJMicm2309953						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Paraneoplastic Syndromes Involving the Nervous System	Massachusetts Medical Society		New England Journal of Medicine	Jerome B. Posner, Robert B. Darnell; 	2003-10-16	VoR	10.1056/NEJMra023009						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Paraneoplastic Syndromes Involving the Nervous System	Massachusetts Medical Society		New England Journal of Medicine	Jerome B. Posner, Robert B. Darnell; 	2003-10-16	VoR	10.1056/NEJMra023009						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2003	Controlled	Regular	Unique_Item_Requests	1	1	0
Paraneoplastic Syndromes Involving the Nervous System	Massachusetts Medical Society		New England Journal of Medicine	Jerome B. Posner, Robert B. Darnell; 	2003-10-16	VoR	10.1056/NEJMra023009						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2003	Controlled	Regular	Total_Item_Requests	1	1	0
Paraneoplastic Syndromes Involving the Nervous System	Massachusetts Medical Society		New England Journal of Medicine	Jerome B. Posner, Robert B. Darnell; 	2003-10-16	VoR	10.1056/NEJMra023009						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2003	Controlled	Regular	Total_Item_Investigations	1	1	0
Peripartum Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Zoltan Arany; 	2024-01-10	VoR	10.1056/NEJMra2306667						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Peripartum Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Zoltan Arany; 	2024-01-10	VoR	10.1056/NEJMra2306667						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Peripartum Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Zoltan Arany; 	2024-01-10	VoR	10.1056/NEJMra2306667						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Peripartum Cardiomyopathy	Massachusetts Medical Society		New England Journal of Medicine	Zoltan Arany; 	2024-01-10	VoR	10.1056/NEJMra2306667						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet	Massachusetts Medical Society		New England Journal of Medicine	Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, Jordi Salas-Salvadó, José Lapetra, José Alfredo Martínez, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel Angel Martínez-González, Miguel Angel Muñoz, Miquel Fiol, Ramón Estruch, Rosa Maria Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2013-04-04	VoR	10.1056/NEJMoa1200303						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet	Massachusetts Medical Society		New England Journal of Medicine	Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, Jordi Salas-Salvadó, José Lapetra, José Alfredo Martínez, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel Angel Martínez-González, Miguel Angel Muñoz, Miquel Fiol, Ramón Estruch, Rosa Maria Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2013-04-04	VoR	10.1056/NEJMoa1200303						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet	Massachusetts Medical Society		New England Journal of Medicine	Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, Jordi Salas-Salvadó, José Lapetra, José Alfredo Martínez, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel Angel Martínez-González, Miguel Angel Muñoz, Miquel Fiol, Ramón Estruch, Rosa Maria Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2013-04-04	VoR	10.1056/NEJMoa1200303						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2013	Controlled	Regular	Total_Item_Requests	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet	Massachusetts Medical Society		New England Journal of Medicine	Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, Jordi Salas-Salvadó, José Lapetra, José Alfredo Martínez, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel Angel Martínez-González, Miguel Angel Muñoz, Miquel Fiol, Ramón Estruch, Rosa Maria Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2013-04-04	VoR	10.1056/NEJMoa1200303						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2013	Controlled	Regular	Total_Item_Investigations	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgin Olive Oil or Nuts	Massachusetts Medical Society		New England Journal of Medicine	Alfredo Gea, Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, J. Alfredo Martínez, Jordi Salas-Salvadó, José Lapetra, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel A. Hernán, Miguel A. Martínez-González, Miguel A. Muñoz, Miquel Fiol, Montserrat Fitó, Ramón Estruch, Rosa M. Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2018-06-13	VoR	10.1056/NEJMoa1800389						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgin Olive Oil or Nuts	Massachusetts Medical Society		New England Journal of Medicine	Alfredo Gea, Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, J. Alfredo Martínez, Jordi Salas-Salvadó, José Lapetra, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel A. Hernán, Miguel A. Martínez-González, Miguel A. Muñoz, Miquel Fiol, Montserrat Fitó, Ramón Estruch, Rosa M. Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2018-06-13	VoR	10.1056/NEJMoa1800389						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgin Olive Oil or Nuts	Massachusetts Medical Society		New England Journal of Medicine	Alfredo Gea, Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, J. Alfredo Martínez, Jordi Salas-Salvadó, José Lapetra, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel A. Hernán, Miguel A. Martínez-González, Miguel A. Muñoz, Miquel Fiol, Montserrat Fitó, Ramón Estruch, Rosa M. Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2018-06-13	VoR	10.1056/NEJMoa1800389						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Total_Item_Requests	1	1	0
Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgin Olive Oil or Nuts	Massachusetts Medical Society		New England Journal of Medicine	Alfredo Gea, Dolores Corella, Emilio Ros, Enrique Gómez-Gracia, Fernando Arós, J. Alfredo Martínez, Jordi Salas-Salvadó, José Lapetra, José V. Sorlí, Josep Basora, Lluís Serra-Majem, Maria-Isabel Covas, Miguel A. Hernán, Miguel A. Martínez-González, Miguel A. Muñoz, Miquel Fiol, Montserrat Fitó, Ramón Estruch, Rosa M. Lamuela-Raventos, Valentina Ruiz-Gutiérrez, Xavier Pintó; 	2018-06-13	VoR	10.1056/NEJMoa1800389						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Pubic Lice	Massachusetts Medical Society		New England Journal of Medicine	Di-Qing Luo, Yu-Kun Zhao; 	2024-01-13	VoR	10.1056/NEJMicm2303713						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Pulsed Field or Conventional Thermal Ablation for Paroxysmal Atrial Fibrillation	Massachusetts Medical Society		New England Journal of Medicine	Andrea Natale, Andrew S. Mugglin, Anitha B. Achyutha, Chinmay Patel, Christopher R. Ellis, Christopher W. Schneider, David B. DeLurgio, Douglas N. Gibson, Edward P. Gerstenfeld, Elizabeth M. Albrecht, Frank A. Cuoco, John D. Harding, John W. Lehmann, Jose Osorio, Kenneth A. Ellenbogen, Kenneth M. Stein, Moussa Mansour, Stavros E. Mountantonakis, Vivek Y. Reddy, William Whang; 	2023-08-27	VoR	10.1056/NEJMoa2307291						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Pulsed Field or Conventional Thermal Ablation for Paroxysmal Atrial Fibrillation	Massachusetts Medical Society		New England Journal of Medicine	Andrea Natale, Andrew S. Mugglin, Anitha B. Achyutha, Chinmay Patel, Christopher R. Ellis, Christopher W. Schneider, David B. DeLurgio, Douglas N. Gibson, Edward P. Gerstenfeld, Elizabeth M. Albrecht, Frank A. Cuoco, John D. Harding, John W. Lehmann, Jose Osorio, Kenneth A. Ellenbogen, Kenneth M. Stein, Moussa Mansour, Stavros E. Mountantonakis, Vivek Y. Reddy, William Whang; 	2023-08-27	VoR	10.1056/NEJMoa2307291						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Pulsed Field or Conventional Thermal Ablation for Paroxysmal Atrial Fibrillation	Massachusetts Medical Society		New England Journal of Medicine	Andrea Natale, Andrew S. Mugglin, Anitha B. Achyutha, Chinmay Patel, Christopher R. Ellis, Christopher W. Schneider, David B. DeLurgio, Douglas N. Gibson, Edward P. Gerstenfeld, Elizabeth M. Albrecht, Frank A. Cuoco, John D. Harding, John W. Lehmann, Jose Osorio, Kenneth A. Ellenbogen, Kenneth M. Stein, Moussa Mansour, Stavros E. Mountantonakis, Vivek Y. Reddy, William Whang; 	2023-08-27	VoR	10.1056/NEJMoa2307291						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Pulsed Field or Conventional Thermal Ablation for Paroxysmal Atrial Fibrillation	Massachusetts Medical Society		New England Journal of Medicine	Andrea Natale, Andrew S. Mugglin, Anitha B. Achyutha, Chinmay Patel, Christopher R. Ellis, Christopher W. Schneider, David B. DeLurgio, Douglas N. Gibson, Edward P. Gerstenfeld, Elizabeth M. Albrecht, Frank A. Cuoco, John D. Harding, John W. Lehmann, Jose Osorio, Kenneth A. Ellenbogen, Kenneth M. Stein, Moussa Mansour, Stavros E. Mountantonakis, Vivek Y. Reddy, William Whang; 	2023-08-27	VoR	10.1056/NEJMoa2307291						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Responding to Medical Errors — Implementing the Modern Ethical Paradigm	Massachusetts Medical Society		New England Journal of Medicine	Allen Kachalia, Thomas H. Gallagher; 	2024-01-13	VoR	10.1056/NEJMp2309554						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Responding to Medical Errors — Implementing the Modern Ethical Paradigm	Massachusetts Medical Society		New England Journal of Medicine	Allen Kachalia, Thomas H. Gallagher; 	2024-01-13	VoR	10.1056/NEJMp2309554						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Responding to Medical Errors — Implementing the Modern Ethical Paradigm	Massachusetts Medical Society		New England Journal of Medicine	Allen Kachalia, Thomas H. Gallagher; 	2024-01-13	VoR	10.1056/NEJMp2309554						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Total_Item_Requests	2	2	0
Responding to Medical Errors — Implementing the Modern Ethical Paradigm	Massachusetts Medical Society		New England Journal of Medicine	Allen Kachalia, Thomas H. Gallagher; 	2024-01-13	VoR	10.1056/NEJMp2309554						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	9999	Controlled	Regular	Total_Item_Investigations	2	2	0
The Financialization of Health in the United States	Massachusetts Medical Society		New England Journal of Medicine	Colleen M. Grogan, Joseph Dov Bruch, Victor Roy; 	2024-01-10	VoR	10.1056/NEJMms2308188						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Financialization of Health in the United States	Massachusetts Medical Society		New England Journal of Medicine	Colleen M. Grogan, Joseph Dov Bruch, Victor Roy; 	2024-01-10	VoR	10.1056/NEJMms2308188						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
The Financialization of Health in the United States	Massachusetts Medical Society		New England Journal of Medicine	Colleen M. Grogan, Joseph Dov Bruch, Victor Roy; 	2024-01-10	VoR	10.1056/NEJMms2308188						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
The Financialization of Health in the United States	Massachusetts Medical Society		New England Journal of Medicine	Colleen M. Grogan, Joseph Dov Bruch, Victor Roy; 	2024-01-10	VoR	10.1056/NEJMms2308188						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
The Healing Power of Listening in the ICU	Massachusetts Medical Society		New England Journal of Medicine	Barbara J. Daly, Craig M. Lilly; 	2007-02-01	VoR	10.1056/NEJMe068253						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Healing Power of Listening in the ICU	Massachusetts Medical Society		New England Journal of Medicine	Barbara J. Daly, Craig M. Lilly; 	2007-02-01	VoR	10.1056/NEJMe068253						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
The Healing Power of Listening in the ICU	Massachusetts Medical Society		New England Journal of Medicine	Barbara J. Daly, Craig M. Lilly; 	2007-02-01	VoR	10.1056/NEJMe068253						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2007	Controlled	Regular	Total_Item_Requests	2	2	0
The Healing Power of Listening in the ICU	Massachusetts Medical Society		New England Journal of Medicine	Barbara J. Daly, Craig M. Lilly; 	2007-02-01	VoR	10.1056/NEJMe068253						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2007	Controlled	Regular	Total_Item_Investigations	2	2	0
The IARC Perspective on Alcohol Reduction or Cessation and Cancer Risk	Massachusetts Medical Society		New England Journal of Medicine	Béatrice Lauby-Secretan, Christian C. Abnet, Dallas R. English, David Crabb, David I. Conway, Dirk W. Lachenmeier, Farhad Islami, Jo L. Freudenheim, Jürgen Rehm, Katherine A. McGlynn, Mary B. Terry, Mikko Salaspuro, Norie Sawada, Penny Buykx, Silvia Balbo, Susan M. Gapstur, Suzanne T. Nethan, Tatiana Toporcov, Véronique Bouvard; 	2023-12-27	VoR	10.1056/NEJMsr2306723						New England Journal of Medicine				Journal	10.1056/nejm	mms:nejm		0028-4793	1533-4406												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
