Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Lectures on Probability Theory and Statistics	Springer Berlin Heidelberg		SpringerLink	10.1007/b72002	SN:10.1007/b72002	978-3-540-48115-7	0075-8434	1617-9692		1999	Controlled	Unique_Item_Investigations	1	1	0
Lectures on Probability Theory and Statistics	Springer Berlin Heidelberg		SpringerLink	10.1007/b72002	SN:10.1007/b72002	978-3-540-48115-7	0075-8434	1617-9692		1999	Controlled	Unique_Title_Requests	1	1	0
Legumes for Soil Health and Sustainable Management	Springer Singapore		SpringerLink	10.1007/978-981-13-0253-4	SN:10.1007/978-981-13-0253-4	978-981-13-0253-4				2018	Controlled	Unique_Title_Investigations	1	1	0
Legumes for Soil Health and Sustainable Management	Springer Singapore		SpringerLink	10.1007/978-981-13-0253-4	SN:10.1007/978-981-13-0253-4	978-981-13-0253-4				2018	Controlled	Total_Item_Investigations	1	1	0
Legumes for Soil Health and Sustainable Management	Springer Singapore		SpringerLink	10.1007/978-981-13-0253-4	SN:10.1007/978-981-13-0253-4	978-981-13-0253-4				2018	Controlled	Unique_Item_Investigations	1	1	0
Leptospira and Leptospirosis	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45059-8	SN:10.1007/978-3-662-45059-8	978-3-662-45059-8	0070-217X	2196-9965		2015	Controlled	Unique_Title_Investigations	1	1	0
Leptospira and Leptospirosis	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45059-8	SN:10.1007/978-3-662-45059-8	978-3-662-45059-8	0070-217X	2196-9965		2015	Controlled	Total_Item_Investigations	1	1	0
Leptospira and Leptospirosis	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45059-8	SN:10.1007/978-3-662-45059-8	978-3-662-45059-8	0070-217X	2196-9965		2015	Controlled	Unique_Item_Investigations	1	1	0
Lifelogging	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-13137-1	SN:10.1007/978-3-658-13137-1	978-3-658-13137-1				2016	Controlled	Unique_Title_Investigations	1	1	0
Lifelogging	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-13137-1	SN:10.1007/978-3-658-13137-1	978-3-658-13137-1				2016	Controlled	Total_Item_Investigations	1	1	0
Lifelogging	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-13137-1	SN:10.1007/978-3-658-13137-1	978-3-658-13137-1				2016	Controlled	Unique_Item_Investigations	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Unique_Title_Investigations	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Unique_Item_Requests	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Total_Item_Requests	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Total_Item_Investigations	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Unique_Item_Investigations	1	1	0
Linear Algebra Done Right	Springer International Publishing		SpringerLink	10.1007/978-3-031-41026-0	SN:10.1007/978-3-031-41026-0	978-3-031-41026-0	0172-6056	2197-5604		2024	OA_Gold	Unique_Title_Requests	1	1	0
Lobsters: Biology, Fisheries and Aquaculture	Springer Singapore		SpringerLink	10.1007/978-981-32-9094-5	SN:10.1007/978-981-32-9094-5	978-981-32-9094-5				2019	Controlled	Unique_Title_Investigations	1	1	0
Lobsters: Biology, Fisheries and Aquaculture	Springer Singapore		SpringerLink	10.1007/978-981-32-9094-5	SN:10.1007/978-981-32-9094-5	978-981-32-9094-5				2019	Controlled	Total_Item_Investigations	1	1	0
Lobsters: Biology, Fisheries and Aquaculture	Springer Singapore		SpringerLink	10.1007/978-981-32-9094-5	SN:10.1007/978-981-32-9094-5	978-981-32-9094-5				2019	Controlled	Unique_Item_Investigations	1	1	0
Long Cycles in World Politics	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-09151-5	SN:10.1007/978-1-349-09151-5	978-1-349-09151-5				1987	Controlled	Unique_Title_Investigations	1	1	0
Long Cycles in World Politics	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-09151-5	SN:10.1007/978-1-349-09151-5	978-1-349-09151-5				1987	Controlled	Total_Item_Investigations	4	4	0
Long Cycles in World Politics	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-09151-5	SN:10.1007/978-1-349-09151-5	978-1-349-09151-5				1987	Controlled	Unique_Item_Investigations	2	2	0
Love and Friendship Across Cultures	Springer Singapore		SpringerLink	10.1007/978-981-33-4834-9	SN:10.1007/978-981-33-4834-9	978-981-33-4834-9				2021	Controlled	Unique_Title_Investigations	1	1	0
Love and Friendship Across Cultures	Springer Singapore		SpringerLink	10.1007/978-981-33-4834-9	SN:10.1007/978-981-33-4834-9	978-981-33-4834-9				2021	Controlled	Total_Item_Investigations	1	1	0
Love and Friendship Across Cultures	Springer Singapore		SpringerLink	10.1007/978-981-33-4834-9	SN:10.1007/978-981-33-4834-9	978-981-33-4834-9				2021	Controlled	Unique_Item_Investigations	1	1	0
Lymphedema	Springer International Publishing		SpringerLink	10.1007/978-3-319-52423-8	SN:10.1007/978-3-319-52423-8	978-3-319-52423-8				2018	Controlled	Unique_Title_Investigations	1	1	0
Lymphedema	Springer International Publishing		SpringerLink	10.1007/978-3-319-52423-8	SN:10.1007/978-3-319-52423-8	978-3-319-52423-8				2018	Controlled	Total_Item_Investigations	1	1	0
Lymphedema	Springer International Publishing		SpringerLink	10.1007/978-3-319-52423-8	SN:10.1007/978-3-319-52423-8	978-3-319-52423-8				2018	Controlled	Unique_Item_Investigations	1	1	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Unique_Title_Investigations	1	1	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Unique_Item_Requests	1	1	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Total_Item_Requests	2	2	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Total_Item_Investigations	2	2	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Unique_Item_Investigations	1	1	0
Macrophages	Springer New York		SpringerLink	10.1007/978-1-4939-7837-3	SN:10.1007/978-1-4939-7837-3	978-1-4939-7837-3	1064-3745	1940-6029		2018	OA_Gold	Unique_Title_Requests	1	1	0
Manual of Neonatal Respiratory Care	Springer International Publishing		SpringerLink	10.1007/978-3-030-93997-7	SN:10.1007/978-3-030-93997-7	978-3-030-93997-7				2022	Controlled	Unique_Title_Investigations	1	1	0
Manual of Neonatal Respiratory Care	Springer International Publishing		SpringerLink	10.1007/978-3-030-93997-7	SN:10.1007/978-3-030-93997-7	978-3-030-93997-7				2022	Controlled	Total_Item_Investigations	4	4	0
Manual of Neonatal Respiratory Care	Springer International Publishing		SpringerLink	10.1007/978-3-030-93997-7	SN:10.1007/978-3-030-93997-7	978-3-030-93997-7				2022	Controlled	Unique_Item_Investigations	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Unique_Title_Investigations	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Unique_Item_Requests	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Total_Item_Requests	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Total_Item_Investigations	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Unique_Item_Investigations	1	1	0
Marine Coastal Ecosystems Modelling and Conservation	Springer International Publishing		SpringerLink	10.1007/978-3-030-58211-1	SN:10.1007/978-3-030-58211-1	978-3-030-58211-1				2021	Controlled	Unique_Title_Requests	1	1	0
Marine Hard Bottom Communities	Springer Berlin Heidelberg		SpringerLink	10.1007/b76710	SN:10.1007/b76710	978-3-540-92704-4	0070-8356			2009	Controlled	Unique_Title_Investigations	1	1	0
Marine Hard Bottom Communities	Springer Berlin Heidelberg		SpringerLink	10.1007/b76710	SN:10.1007/b76710	978-3-540-92704-4	0070-8356			2009	Controlled	Total_Item_Investigations	2	2	0
Marine Hard Bottom Communities	Springer Berlin Heidelberg		SpringerLink	10.1007/b76710	SN:10.1007/b76710	978-3-540-92704-4	0070-8356			2009	Controlled	Unique_Item_Investigations	2	2	0
Marine Organisms as Model Systems in Biology and Medicine	Springer International Publishing		SpringerLink	10.1007/978-3-319-92486-1	SN:10.1007/978-3-319-92486-1	978-3-319-92486-1	0080-1844	1861-0412		2018	Controlled	Unique_Title_Investigations	1	1	0
Marine Organisms as Model Systems in Biology and Medicine	Springer International Publishing		SpringerLink	10.1007/978-3-319-92486-1	SN:10.1007/978-3-319-92486-1	978-3-319-92486-1	0080-1844	1861-0412		2018	Controlled	Total_Item_Investigations	1	1	0
Marine Organisms as Model Systems in Biology and Medicine	Springer International Publishing		SpringerLink	10.1007/978-3-319-92486-1	SN:10.1007/978-3-319-92486-1	978-3-319-92486-1	0080-1844	1861-0412		2018	Controlled	Unique_Item_Investigations	1	1	0
Marine Pelagic Cyanobacteria: Trichodesmium and other Diazotrophs	Springer Netherlands		SpringerLink	10.1007/978-94-015-7977-3	SN:10.1007/978-94-015-7977-3	978-94-015-7977-3	1389-2185			1992	Controlled	Unique_Title_Investigations	1	1	0
Marine Pelagic Cyanobacteria: Trichodesmium and other Diazotrophs	Springer Netherlands		SpringerLink	10.1007/978-94-015-7977-3	SN:10.1007/978-94-015-7977-3	978-94-015-7977-3	1389-2185			1992	Controlled	Total_Item_Investigations	2	2	0
Marine Pelagic Cyanobacteria: Trichodesmium and other Diazotrophs	Springer Netherlands		SpringerLink	10.1007/978-94-015-7977-3	SN:10.1007/978-94-015-7977-3	978-94-015-7977-3	1389-2185			1992	Controlled	Unique_Item_Investigations	2	2	0
Martin Heidegger and the Truth About the Black Notebooks	Springer International Publishing		SpringerLink	10.1007/978-3-030-69496-8	SN:10.1007/978-3-030-69496-8	978-3-030-69496-8	0167-7276	2542-8330		2021	Controlled	Unique_Title_Investigations	1	1	0
Martin Heidegger and the Truth About the Black Notebooks	Springer International Publishing		SpringerLink	10.1007/978-3-030-69496-8	SN:10.1007/978-3-030-69496-8	978-3-030-69496-8	0167-7276	2542-8330		2021	Controlled	Total_Item_Investigations	1	1	0
Martin Heidegger and the Truth About the Black Notebooks	Springer International Publishing		SpringerLink	10.1007/978-3-030-69496-8	SN:10.1007/978-3-030-69496-8	978-3-030-69496-8	0167-7276	2542-8330		2021	Controlled	Unique_Item_Investigations	1	1	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Unique_Title_Investigations	3	3	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Unique_Item_Requests	4	4	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Total_Item_Requests	5	5	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Total_Item_Investigations	6	6	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Unique_Item_Investigations	4	4	0
Measuring Emission of Agricultural Greenhouse Gases and Developing Mitigation Options using Nuclear and Related Techniques	Springer International Publishing		SpringerLink	10.1007/978-3-030-55396-8	SN:10.1007/978-3-030-55396-8	978-3-030-55396-8				2021	OA_Gold	Unique_Title_Requests	3	3	0
Mechanics and Energetics of the Myocardium	Springer US		SpringerLink	10.1007/978-1-4615-0879-3	SN:10.1007/978-1-4615-0879-3	978-1-4615-0879-3	1566-0753			2002	Controlled	Unique_Title_Investigations	1	1	0
Mechanics and Energetics of the Myocardium	Springer US		SpringerLink	10.1007/978-1-4615-0879-3	SN:10.1007/978-1-4615-0879-3	978-1-4615-0879-3	1566-0753			2002	Controlled	Total_Item_Investigations	1	1	0
Mechanics and Energetics of the Myocardium	Springer US		SpringerLink	10.1007/978-1-4615-0879-3	SN:10.1007/978-1-4615-0879-3	978-1-4615-0879-3	1566-0753			2002	Controlled	Unique_Item_Investigations	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Unique_Title_Investigations	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Unique_Item_Requests	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Total_Item_Requests	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Total_Item_Investigations	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Unique_Item_Investigations	1	1	0
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018	Springer International Publishing		SpringerLink	10.1007/978-3-030-00937-3	SN:10.1007/978-3-030-00937-3	978-3-030-00937-3	0302-9743	1611-3349		2018	Controlled	Unique_Title_Requests	1	1	0
Methodology for Multilevel Modeling in Educational Research	Springer Singapore		SpringerLink	10.1007/978-981-16-9142-3	SN:10.1007/978-981-16-9142-3	978-981-16-9142-3				2022	Controlled	Unique_Title_Investigations	1	1	0
Methodology for Multilevel Modeling in Educational Research	Springer Singapore		SpringerLink	10.1007/978-981-16-9142-3	SN:10.1007/978-981-16-9142-3	978-981-16-9142-3				2022	Controlled	Total_Item_Investigations	1	1	0
Methodology for Multilevel Modeling in Educational Research	Springer Singapore		SpringerLink	10.1007/978-981-16-9142-3	SN:10.1007/978-981-16-9142-3	978-981-16-9142-3				2022	Controlled	Unique_Item_Investigations	1	1	0
Microanalysis of Solids	Springer US		SpringerLink	10.1007/978-1-4899-1492-7	SN:10.1007/978-1-4899-1492-7	978-1-4899-1492-7				1994	Controlled	Unique_Title_Investigations	1	1	0
Microanalysis of Solids	Springer US		SpringerLink	10.1007/978-1-4899-1492-7	SN:10.1007/978-1-4899-1492-7	978-1-4899-1492-7				1994	Controlled	Total_Item_Investigations	1	1	0
Microanalysis of Solids	Springer US		SpringerLink	10.1007/978-1-4899-1492-7	SN:10.1007/978-1-4899-1492-7	978-1-4899-1492-7				1994	Controlled	Unique_Item_Investigations	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Unique_Title_Investigations	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Unique_Item_Requests	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Total_Item_Requests	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Total_Item_Investigations	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Unique_Item_Investigations	1	1	0
Microbial Natural Products Chemistry	Springer International Publishing		SpringerLink	10.1007/978-3-031-41741-2	SN:10.1007/978-3-031-41741-2	978-3-031-41741-2	0065-2598	2214-8019		2023	Controlled	Unique_Title_Requests	1	1	0
Migration, Temporality, and Capitalism	Springer International Publishing		SpringerLink	10.1007/978-3-319-72781-3	SN:10.1007/978-3-319-72781-3	978-3-319-72781-3				2018	Controlled	Unique_Title_Investigations	2	2	0
Migration, Temporality, and Capitalism	Springer International Publishing		SpringerLink	10.1007/978-3-319-72781-3	SN:10.1007/978-3-319-72781-3	978-3-319-72781-3				2018	Controlled	Total_Item_Investigations	3	3	0
Migration, Temporality, and Capitalism	Springer International Publishing		SpringerLink	10.1007/978-3-319-72781-3	SN:10.1007/978-3-319-72781-3	978-3-319-72781-3				2018	Controlled	Unique_Item_Investigations	3	3	0
Minimum Wages in China	Springer Singapore		SpringerLink	10.1007/978-981-15-2421-9	SN:10.1007/978-981-15-2421-9	978-981-15-2421-9				2020	Controlled	Unique_Title_Investigations	1	1	0
Minimum Wages in China	Springer Singapore		SpringerLink	10.1007/978-981-15-2421-9	SN:10.1007/978-981-15-2421-9	978-981-15-2421-9				2020	Controlled	Total_Item_Investigations	1	1	0
Minimum Wages in China	Springer Singapore		SpringerLink	10.1007/978-981-15-2421-9	SN:10.1007/978-981-15-2421-9	978-981-15-2421-9				2020	Controlled	Unique_Item_Investigations	1	1	0
Model-Based Reasoning	Springer US		SpringerLink	10.1007/978-1-4615-0605-8	SN:10.1007/978-1-4615-0605-8	978-1-4615-0605-8				2002	Controlled	Unique_Title_Investigations	2	2	0
Model-Based Reasoning	Springer US		SpringerLink	10.1007/978-1-4615-0605-8	SN:10.1007/978-1-4615-0605-8	978-1-4615-0605-8				2002	Controlled	Total_Item_Investigations	3	3	0
Model-Based Reasoning	Springer US		SpringerLink	10.1007/978-1-4615-0605-8	SN:10.1007/978-1-4615-0605-8	978-1-4615-0605-8				2002	Controlled	Unique_Item_Investigations	2	2	0
Modeling, Design, Construction, and Operation of Power Generators with Solid Oxide Fuel Cells	Springer International Publishing		SpringerLink	10.1007/978-3-319-75602-8	SN:10.1007/978-3-319-75602-8	978-3-319-75602-8	1865-3529	1865-3537		2018	Controlled	Unique_Title_Investigations	1	1	0
Modeling, Design, Construction, and Operation of Power Generators with Solid Oxide Fuel Cells	Springer International Publishing		SpringerLink	10.1007/978-3-319-75602-8	SN:10.1007/978-3-319-75602-8	978-3-319-75602-8	1865-3529	1865-3537		2018	Controlled	Total_Item_Investigations	1	1	0
Modeling, Design, Construction, and Operation of Power Generators with Solid Oxide Fuel Cells	Springer International Publishing		SpringerLink	10.1007/978-3-319-75602-8	SN:10.1007/978-3-319-75602-8	978-3-319-75602-8	1865-3529	1865-3537		2018	Controlled	Unique_Item_Investigations	1	1	0
Modelling and Management of Engineering Processes	Springer London		SpringerLink	10.1007/978-1-84996-199-8	SN:10.1007/978-1-84996-199-8	978-1-84996-199-8				2010	Controlled	Unique_Title_Investigations	1	1	0
Modelling and Management of Engineering Processes	Springer London		SpringerLink	10.1007/978-1-84996-199-8	SN:10.1007/978-1-84996-199-8	978-1-84996-199-8				2010	Controlled	Total_Item_Investigations	3	3	0
Modelling and Management of Engineering Processes	Springer London		SpringerLink	10.1007/978-1-84996-199-8	SN:10.1007/978-1-84996-199-8	978-1-84996-199-8				2010	Controlled	Unique_Item_Investigations	1	1	0
Modern Hematology	Humana Press		SpringerLink	10.1007/978-1-59259-203-6	SN:10.1007/978-1-59259-203-6	978-1-59259-203-6				2000	Controlled	Unique_Title_Investigations	1	1	0
Modern Hematology	Humana Press		SpringerLink	10.1007/978-1-59259-203-6	SN:10.1007/978-1-59259-203-6	978-1-59259-203-6				2000	Controlled	Total_Item_Investigations	1	1	0
Modern Hematology	Humana Press		SpringerLink	10.1007/978-1-59259-203-6	SN:10.1007/978-1-59259-203-6	978-1-59259-203-6				2000	Controlled	Unique_Item_Investigations	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Unique_Title_Investigations	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Unique_Item_Requests	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Total_Item_Requests	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Total_Item_Investigations	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Unique_Item_Investigations	1	1	0
Modern Techniques of Rice Crop Production	Springer Singapore		SpringerLink	10.1007/978-981-16-4955-4	SN:10.1007/978-981-16-4955-4	978-981-16-4955-4				2022	Controlled	Unique_Title_Requests	1	1	0
Molluscan Shellfish Safety	Springer Netherlands		SpringerLink	10.1007/978-94-007-6588-7	SN:10.1007/978-94-007-6588-7	978-94-007-6588-7				2014	Controlled	Unique_Title_Investigations	1	1	0
Molluscan Shellfish Safety	Springer Netherlands		SpringerLink	10.1007/978-94-007-6588-7	SN:10.1007/978-94-007-6588-7	978-94-007-6588-7				2014	Controlled	Total_Item_Investigations	1	1	0
Molluscan Shellfish Safety	Springer Netherlands		SpringerLink	10.1007/978-94-007-6588-7	SN:10.1007/978-94-007-6588-7	978-94-007-6588-7				2014	Controlled	Unique_Item_Investigations	1	1	0
Nanofertilizers for Sustainable Agroecosystems	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-41329-2	SN:10.1007/978-3-031-41329-2	978-3-031-41329-2	2523-8027	2523-8035		2024	Controlled	Unique_Title_Investigations	1	1	0
Nanofertilizers for Sustainable Agroecosystems	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-41329-2	SN:10.1007/978-3-031-41329-2	978-3-031-41329-2	2523-8027	2523-8035		2024	Controlled	Total_Item_Investigations	1	1	0
Nanofertilizers for Sustainable Agroecosystems	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-41329-2	SN:10.1007/978-3-031-41329-2	978-3-031-41329-2	2523-8027	2523-8035		2024	Controlled	Unique_Item_Investigations	1	1	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Unique_Title_Investigations	1	1	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Unique_Item_Requests	1	1	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Total_Item_Requests	2	2	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Total_Item_Investigations	2	2	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Unique_Item_Investigations	1	1	0
Nanostructures for Antimicrobial and Antibiofilm Applications	Springer International Publishing		SpringerLink	10.1007/978-3-030-40337-9	SN:10.1007/978-3-030-40337-9	978-3-030-40337-9	2523-8027	2523-8035		2020	Controlled	Unique_Title_Requests	1	1	0
Nanotechnologies in Food and Agriculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-14024-7	SN:10.1007/978-3-319-14024-7	978-3-319-14024-7				2015	Controlled	Unique_Title_Investigations	2	2	0
Nanotechnologies in Food and Agriculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-14024-7	SN:10.1007/978-3-319-14024-7	978-3-319-14024-7				2015	Controlled	Total_Item_Investigations	3	3	0
Nanotechnologies in Food and Agriculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-14024-7	SN:10.1007/978-3-319-14024-7	978-3-319-14024-7				2015	Controlled	Unique_Item_Investigations	3	3	0
