Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Racial humility over competence: Addressing anti-Black racism and healthcare leadership responsibility	SAGE Publications		SAGE Journals	10.1177/08404704231186807						Unique_Item_Investigations	1	1	0
Racial humility over competence: Addressing anti-Black racism and healthcare leadership responsibility	SAGE Publications		SAGE Journals	10.1177/08404704231186807						Unique_Item_Requests	1	1	0
Racial humility over competence: Addressing anti-Black racism and healthcare leadership responsibility	SAGE Publications		SAGE Journals	10.1177/08404704231186807						Total_Item_Requests	1	1	0
Racial humility over competence: Addressing anti-Black racism and healthcare leadership responsibility	SAGE Publications		SAGE Journals	10.1177/08404704231186807						Total_Item_Investigations	1	1	0
Racial Microaggressions: Critical Questions, State of the Science, and New Directions	SAGE Publications Inc		SAGE Journals	10.1177/17456916211039209						Unique_Item_Investigations	1	1	0
Racial Microaggressions: Critical Questions, State of the Science, and New Directions	SAGE Publications Inc		SAGE Journals	10.1177/17456916211039209						Unique_Item_Requests	1	1	0
Racial Microaggressions: Critical Questions, State of the Science, and New Directions	SAGE Publications Inc		SAGE Journals	10.1177/17456916211039209						Total_Item_Requests	2	2	0
Racial Microaggressions: Critical Questions, State of the Science, and New Directions	SAGE Publications Inc		SAGE Journals	10.1177/17456916211039209						Total_Item_Investigations	2	2	0
Rapid differentiation of infectious salmon anemia virus avirulent (HPR0) from virulent (HPRΔ) variants using multiplex RT-qPCR	SAGE Publications		SAGE Journals	10.1177/10406387231223290						Unique_Item_Investigations	2	2	0
Rapid differentiation of infectious salmon anemia virus avirulent (HPR0) from virulent (HPRΔ) variants using multiplex RT-qPCR	SAGE Publications		SAGE Journals	10.1177/10406387231223290						Unique_Item_Requests	2	2	0
Rapid differentiation of infectious salmon anemia virus avirulent (HPR0) from virulent (HPRΔ) variants using multiplex RT-qPCR	SAGE Publications		SAGE Journals	10.1177/10406387231223290						Total_Item_Requests	4	4	0
Rapid differentiation of infectious salmon anemia virus avirulent (HPR0) from virulent (HPRΔ) variants using multiplex RT-qPCR	SAGE Publications		SAGE Journals	10.1177/10406387231223290						Total_Item_Investigations	4	4	0
Redressing the balance: Lived experiences of the harms of visually mediated transgender identity	SAGE Publications		SAGE Journals	10.1177/0269758019841480						Unique_Item_Investigations	1	1	0
Redressing the balance: Lived experiences of the harms of visually mediated transgender identity	SAGE Publications		SAGE Journals	10.1177/0269758019841480						Unique_Item_Requests	1	1	0
Redressing the balance: Lived experiences of the harms of visually mediated transgender identity	SAGE Publications		SAGE Journals	10.1177/0269758019841480						Total_Item_Requests	1	1	0
Redressing the balance: Lived experiences of the harms of visually mediated transgender identity	SAGE Publications		SAGE Journals	10.1177/0269758019841480						Total_Item_Investigations	1	1	0
Reevaluating Zulu Religion An Afrocentric Analysis	SAGE Publications		SAGE Journals	10.1177/0021934704263127						Unique_Item_Investigations	1	1	0
Reevaluating Zulu Religion An Afrocentric Analysis	SAGE Publications		SAGE Journals	10.1177/0021934704263127						Unique_Item_Requests	1	1	0
Reevaluating Zulu Religion An Afrocentric Analysis	SAGE Publications		SAGE Journals	10.1177/0021934704263127						Total_Item_Requests	2	2	0
Reevaluating Zulu Religion An Afrocentric Analysis	SAGE Publications		SAGE Journals	10.1177/0021934704263127						Total_Item_Investigations	4	4	0
Reflecting on the Role of Literature in Qualitative Public Administration Research Learning From Grounded Theory	SAGE Publications		SAGE Journals	10.1177/0095399711414121						Unique_Item_Investigations	1	1	0
Reflecting on the Role of Literature in Qualitative Public Administration Research Learning From Grounded Theory	SAGE Publications		SAGE Journals	10.1177/0095399711414121						Unique_Item_Requests	1	1	0
Reflecting on the Role of Literature in Qualitative Public Administration Research Learning From Grounded Theory	SAGE Publications		SAGE Journals	10.1177/0095399711414121						Total_Item_Requests	1	1	0
Reflecting on the Role of Literature in Qualitative Public Administration Research Learning From Grounded Theory	SAGE Publications		SAGE Journals	10.1177/0095399711414121						Total_Item_Investigations	1	1	0
Regression Models of Search Time for Color-Coded Information Displays	SAGE Publications		SAGE Journals	10.1177/001872087902100304						Unique_Item_Investigations	1	1	0
Regression Models of Search Time for Color-Coded Information Displays	SAGE Publications		SAGE Journals	10.1177/001872087902100304						Total_Item_Investigations	1	1	0
Reinventing retirement: New pathways, new arrangements, new meanings	SAGE Publications		SAGE Journals	10.1177/0018726712465658						Unique_Item_Investigations	1	1	0
Reinventing retirement: New pathways, new arrangements, new meanings	SAGE Publications		SAGE Journals	10.1177/0018726712465658						Unique_Item_Requests	1	1	0
Reinventing retirement: New pathways, new arrangements, new meanings	SAGE Publications		SAGE Journals	10.1177/0018726712465658						Total_Item_Requests	1	1	0
Reinventing retirement: New pathways, new arrangements, new meanings	SAGE Publications		SAGE Journals	10.1177/0018726712465658						Total_Item_Investigations	1	1	0
Relating minimum toe clearance to prospective, self-reported, trip-related stumbles in the community	SAGE Publications		SAGE Journals	10.1177/0309364616650085						Unique_Item_Investigations	1	1	0
Relating minimum toe clearance to prospective, self-reported, trip-related stumbles in the community	SAGE Publications		SAGE Journals	10.1177/0309364616650085						Unique_Item_Requests	1	1	0
Relating minimum toe clearance to prospective, self-reported, trip-related stumbles in the community	SAGE Publications		SAGE Journals	10.1177/0309364616650085						Total_Item_Requests	1	1	0
Relating minimum toe clearance to prospective, self-reported, trip-related stumbles in the community	SAGE Publications		SAGE Journals	10.1177/0309364616650085						Total_Item_Investigations	1	1	0
Relations between Subjective Evaluations of Memory and Objective Memory Performance	SAGE Publications		SAGE Journals	10.2466/pms.2001.93.3.761						Unique_Item_Investigations	1	1	0
Relations between Subjective Evaluations of Memory and Objective Memory Performance	SAGE Publications		SAGE Journals	10.2466/pms.2001.93.3.761						Unique_Item_Requests	1	1	0
Relations between Subjective Evaluations of Memory and Objective Memory Performance	SAGE Publications		SAGE Journals	10.2466/pms.2001.93.3.761						Total_Item_Requests	1	1	0
Relations between Subjective Evaluations of Memory and Objective Memory Performance	SAGE Publications		SAGE Journals	10.2466/pms.2001.93.3.761						Total_Item_Investigations	1	1	0
Relationship Satisfaction Across the Transition to Parenthood: The Impact of Conflict Behavior	SAGE Publications		SAGE Journals	10.1177/0192513X19876084						Unique_Item_Investigations	1	1	0
Relationship Satisfaction Across the Transition to Parenthood: The Impact of Conflict Behavior	SAGE Publications		SAGE Journals	10.1177/0192513X19876084						Unique_Item_Requests	1	1	0
Relationship Satisfaction Across the Transition to Parenthood: The Impact of Conflict Behavior	SAGE Publications		SAGE Journals	10.1177/0192513X19876084						Total_Item_Requests	1	1	0
Relationship Satisfaction Across the Transition to Parenthood: The Impact of Conflict Behavior	SAGE Publications		SAGE Journals	10.1177/0192513X19876084						Total_Item_Investigations	1	1	0
Reorienting Our Thinking Away From “Professional Development for Educators” and Toward the “Development of Professional Educators”	SAGE Publications		SAGE Journals	10.1177/1052684620969926						Unique_Item_Investigations	1	1	0
Reorienting Our Thinking Away From “Professional Development for Educators” and Toward the “Development of Professional Educators”	SAGE Publications		SAGE Journals	10.1177/1052684620969926						Unique_Item_Requests	1	1	0
Reorienting Our Thinking Away From “Professional Development for Educators” and Toward the “Development of Professional Educators”	SAGE Publications		SAGE Journals	10.1177/1052684620969926						Total_Item_Requests	1	1	0
Reorienting Our Thinking Away From “Professional Development for Educators” and Toward the “Development of Professional Educators”	SAGE Publications		SAGE Journals	10.1177/1052684620969926						Total_Item_Investigations	1	1	0
Research Paradigms and Their Use and Importance in Theological Inquiry and Education	SAGE Publications		SAGE Journals	10.1177/205699711201600104						Unique_Item_Investigations	1	1	0
Research Paradigms and Their Use and Importance in Theological Inquiry and Education	SAGE Publications		SAGE Journals	10.1177/205699711201600104						Unique_Item_Requests	1	1	0
Research Paradigms and Their Use and Importance in Theological Inquiry and Education	SAGE Publications		SAGE Journals	10.1177/205699711201600104						Total_Item_Requests	1	1	0
Research Paradigms and Their Use and Importance in Theological Inquiry and Education	SAGE Publications		SAGE Journals	10.1177/205699711201600104						Total_Item_Investigations	1	1	0
Rethinking queer failure: Trans youth embodiments of distress	SAGE Publications		SAGE Journals	10.1177/1363460717740257						Unique_Item_Investigations	1	1	0
Rethinking queer failure: Trans youth embodiments of distress	SAGE Publications		SAGE Journals	10.1177/1363460717740257						Unique_Item_Requests	1	1	0
Rethinking queer failure: Trans youth embodiments of distress	SAGE Publications		SAGE Journals	10.1177/1363460717740257						Total_Item_Requests	1	1	0
Rethinking queer failure: Trans youth embodiments of distress	SAGE Publications		SAGE Journals	10.1177/1363460717740257						Total_Item_Investigations	1	1	0
Retirement and Social Activities in Japan: Does Age Moderate the Association?	SAGE Publications		SAGE Journals	10.1177/01640275211005185						Unique_Item_Investigations	1	1	0
Retirement and Social Activities in Japan: Does Age Moderate the Association?	SAGE Publications		SAGE Journals	10.1177/01640275211005185						Unique_Item_Requests	1	1	0
Retirement and Social Activities in Japan: Does Age Moderate the Association?	SAGE Publications		SAGE Journals	10.1177/01640275211005185						Total_Item_Requests	1	1	0
Retirement and Social Activities in Japan: Does Age Moderate the Association?	SAGE Publications		SAGE Journals	10.1177/01640275211005185						Total_Item_Investigations	1	1	0
Retrospective analysis of the effect of acid-suppressant therapy on clinicopathologic parameters of cats with chronic kidney disease	SAGE Publications		SAGE Journals	10.1177/1098612X17718132						Unique_Item_Investigations	1	1	0
Retrospective analysis of the effect of acid-suppressant therapy on clinicopathologic parameters of cats with chronic kidney disease	SAGE Publications		SAGE Journals	10.1177/1098612X17718132						Unique_Item_Requests	1	1	0
Retrospective analysis of the effect of acid-suppressant therapy on clinicopathologic parameters of cats with chronic kidney disease	SAGE Publications		SAGE Journals	10.1177/1098612X17718132						Total_Item_Requests	1	1	0
Retrospective analysis of the effect of acid-suppressant therapy on clinicopathologic parameters of cats with chronic kidney disease	SAGE Publications		SAGE Journals	10.1177/1098612X17718132						Total_Item_Investigations	1	1	0
Retrospective comparison of open vs minimally invasive cystotomy in 28 cats using a composite outcome score	SAGE Publications		SAGE Journals	10.1177/1098612X211066477						Unique_Item_Investigations	1	1	0
Retrospective comparison of open vs minimally invasive cystotomy in 28 cats using a composite outcome score	SAGE Publications		SAGE Journals	10.1177/1098612X211066477						Unique_Item_Requests	1	1	0
Retrospective comparison of open vs minimally invasive cystotomy in 28 cats using a composite outcome score	SAGE Publications		SAGE Journals	10.1177/1098612X211066477						Total_Item_Requests	1	1	0
Retrospective comparison of open vs minimally invasive cystotomy in 28 cats using a composite outcome score	SAGE Publications		SAGE Journals	10.1177/1098612X211066477						Total_Item_Investigations	1	1	0
Review of Michael N. Mitchell’s Interpreting and Visualizing Regression Models Using Stata, Second Edition	SAGE Publications		SAGE Journals	10.1177/1536867X211063410						Unique_Item_Investigations	1	1	0
Review of Michael N. Mitchell’s Interpreting and Visualizing Regression Models Using Stata, Second Edition	SAGE Publications		SAGE Journals	10.1177/1536867X211063410						Unique_Item_Requests	1	1	0
Review of Michael N. Mitchell’s Interpreting and Visualizing Regression Models Using Stata, Second Edition	SAGE Publications		SAGE Journals	10.1177/1536867X211063410						Total_Item_Requests	1	1	0
Review of Michael N. Mitchell’s Interpreting and Visualizing Regression Models Using Stata, Second Edition	SAGE Publications		SAGE Journals	10.1177/1536867X211063410						Total_Item_Investigations	1	1	0
Review of Narrative Therapy: Research and Utility	SAGE Publications		SAGE Journals	10.1177/1066480700081009						Unique_Item_Investigations	1	1	0
Review of Narrative Therapy: Research and Utility	SAGE Publications		SAGE Journals	10.1177/1066480700081009						Total_Item_Investigations	1	1	0
Review of the Technical, Toxicological, and PKPD Considerations for Conducting Inhalation Toxicity Studies on Biologic Pharmaceuticals—The Outcome of a Cross-Industry Working Group Survey	SAGE Publications		SAGE Journals	10.1177/0192623321988841						Unique_Item_Investigations	1	1	0
Review of the Technical, Toxicological, and PKPD Considerations for Conducting Inhalation Toxicity Studies on Biologic Pharmaceuticals—The Outcome of a Cross-Industry Working Group Survey	SAGE Publications		SAGE Journals	10.1177/0192623321988841						Unique_Item_Requests	1	1	0
Review of the Technical, Toxicological, and PKPD Considerations for Conducting Inhalation Toxicity Studies on Biologic Pharmaceuticals—The Outcome of a Cross-Industry Working Group Survey	SAGE Publications		SAGE Journals	10.1177/0192623321988841						Total_Item_Requests	1	1	0
Review of the Technical, Toxicological, and PKPD Considerations for Conducting Inhalation Toxicity Studies on Biologic Pharmaceuticals—The Outcome of a Cross-Industry Working Group Survey	SAGE Publications		SAGE Journals	10.1177/0192623321988841						Total_Item_Investigations	1	1	0
Reviewing Racial Microaggressions Research: Documenting Targets’ Experiences, Harmful Sequelae, and Resistance Strategies	SAGE Publications Inc		SAGE Journals	10.1177/17456916211019944						Unique_Item_Investigations	1	1	0
Reviewing Racial Microaggressions Research: Documenting Targets’ Experiences, Harmful Sequelae, and Resistance Strategies	SAGE Publications Inc		SAGE Journals	10.1177/17456916211019944						Unique_Item_Requests	1	1	0
Reviewing Racial Microaggressions Research: Documenting Targets’ Experiences, Harmful Sequelae, and Resistance Strategies	SAGE Publications Inc		SAGE Journals	10.1177/17456916211019944						Total_Item_Requests	2	2	0
Reviewing Racial Microaggressions Research: Documenting Targets’ Experiences, Harmful Sequelae, and Resistance Strategies	SAGE Publications Inc		SAGE Journals	10.1177/17456916211019944						Total_Item_Investigations	2	2	0
Revisiting Precede–Proceed: A leading model for ecological and ethical health promotion	SAGE Publications		SAGE Journals	10.1177/0017896915619645						Unique_Item_Investigations	1	1	0
Revisiting Precede–Proceed: A leading model for ecological and ethical health promotion	SAGE Publications		SAGE Journals	10.1177/0017896915619645						Unique_Item_Requests	1	1	0
Revisiting Precede–Proceed: A leading model for ecological and ethical health promotion	SAGE Publications		SAGE Journals	10.1177/0017896915619645						Total_Item_Requests	3	3	0
Revisiting Precede–Proceed: A leading model for ecological and ethical health promotion	SAGE Publications		SAGE Journals	10.1177/0017896915619645						Total_Item_Investigations	3	3	0
Rhodococcus equi Infections in Dogs	SAGE Publications		SAGE Journals	10.1177/0300985816650244						Unique_Item_Investigations	1	1	0
Rhodococcus equi Infections in Dogs	SAGE Publications		SAGE Journals	10.1177/0300985816650244						Unique_Item_Requests	1	1	0
Rhodococcus equi Infections in Dogs	SAGE Publications		SAGE Journals	10.1177/0300985816650244						Total_Item_Requests	1	1	0
Rhodococcus equi Infections in Dogs	SAGE Publications		SAGE Journals	10.1177/0300985816650244						Total_Item_Investigations	1	1	0
Rickets in a Thoroughbred-cross foal: case report and review of the literature	SAGE Publications		SAGE Journals	10.1177/10406387211025232						Unique_Item_Investigations	1	1	0
Rickets in a Thoroughbred-cross foal: case report and review of the literature	SAGE Publications		SAGE Journals	10.1177/10406387211025232						Unique_Item_Requests	1	1	0
Rickets in a Thoroughbred-cross foal: case report and review of the literature	SAGE Publications		SAGE Journals	10.1177/10406387211025232						Total_Item_Requests	1	1	0
Rickets in a Thoroughbred-cross foal: case report and review of the literature	SAGE Publications		SAGE Journals	10.1177/10406387211025232						Total_Item_Investigations	1	1	0
Robert K. Merton A Modern Sociological Classic	SAGE Publications		SAGE Journals	10.1177/1468795X07078032						Unique_Item_Investigations	1	1	0
Robert K. Merton A Modern Sociological Classic	SAGE Publications		SAGE Journals	10.1177/1468795X07078032						Unique_Item_Requests	1	1	0
Robert K. Merton A Modern Sociological Classic	SAGE Publications		SAGE Journals	10.1177/1468795X07078032						Total_Item_Requests	1	1	0
Robert K. Merton A Modern Sociological Classic	SAGE Publications		SAGE Journals	10.1177/1468795X07078032						Total_Item_Investigations	1	1	0
Rural Perinatal Loss: A Needs Assessment	SAGE Publications		SAGE Journals	10.1177/0030222820926296						Unique_Item_Investigations	1	1	0
Rural Perinatal Loss: A Needs Assessment	SAGE Publications		SAGE Journals	10.1177/0030222820926296						Unique_Item_Requests	1	1	0
Rural Perinatal Loss: A Needs Assessment	SAGE Publications		SAGE Journals	10.1177/0030222820926296						Total_Item_Requests	1	1	0
Rural Perinatal Loss: A Needs Assessment	SAGE Publications		SAGE Journals	10.1177/0030222820926296						Total_Item_Investigations	1	1	0
Safe Injection Sites: A Moral Reflection	SAGE Publications		SAGE Journals	10.1177/0024363919861590						Unique_Item_Investigations	1	1	0
Safe Injection Sites: A Moral Reflection	SAGE Publications		SAGE Journals	10.1177/0024363919861590						Unique_Item_Requests	1	1	0
Safe Injection Sites: A Moral Reflection	SAGE Publications		SAGE Journals	10.1177/0024363919861590						Total_Item_Requests	1	1	0
Safe Injection Sites: A Moral Reflection	SAGE Publications		SAGE Journals	10.1177/0024363919861590						Total_Item_Investigations	1	1	0
Safety and tolerability of escalating cannabinoid doses in healthy cats	SAGE Publications		SAGE Journals	10.1177/1098612X211004215						Unique_Item_Investigations	1	1	0
Safety and tolerability of escalating cannabinoid doses in healthy cats	SAGE Publications		SAGE Journals	10.1177/1098612X211004215						Unique_Item_Requests	1	1	0
Safety and tolerability of escalating cannabinoid doses in healthy cats	SAGE Publications		SAGE Journals	10.1177/1098612X211004215						Total_Item_Requests	1	1	0
Safety and tolerability of escalating cannabinoid doses in healthy cats	SAGE Publications		SAGE Journals	10.1177/1098612X211004215						Total_Item_Investigations	1	1	0
SARS-CoV-2 Spike Protein Mutations in Different Variants: A Comparison Between Vaccinated and Unvaccinated Population in Western Amazonia	SAGE Publications		SAGE Journals	10.1177/11779322231186477						Unique_Item_Investigations	1	1	0
SARS-CoV-2 Spike Protein Mutations in Different Variants: A Comparison Between Vaccinated and Unvaccinated Population in Western Amazonia	SAGE Publications		SAGE Journals	10.1177/11779322231186477						Unique_Item_Requests	1	1	0
SARS-CoV-2 Spike Protein Mutations in Different Variants: A Comparison Between Vaccinated and Unvaccinated Population in Western Amazonia	SAGE Publications		SAGE Journals	10.1177/11779322231186477						Total_Item_Requests	1	1	0
SARS-CoV-2 Spike Protein Mutations in Different Variants: A Comparison Between Vaccinated and Unvaccinated Population in Western Amazonia	SAGE Publications		SAGE Journals	10.1177/11779322231186477						Total_Item_Investigations	1	1	0
Saudade – a Key Portuguese Emotion	SAGE Publications		SAGE Journals	10.1177/1754073911430727						Unique_Item_Investigations	1	1	0
Saudade – a Key Portuguese Emotion	SAGE Publications		SAGE Journals	10.1177/1754073911430727						Unique_Item_Requests	1	1	0
Saudade – a Key Portuguese Emotion	SAGE Publications		SAGE Journals	10.1177/1754073911430727						Total_Item_Requests	1	1	0
Saudade – a Key Portuguese Emotion	SAGE Publications		SAGE Journals	10.1177/1754073911430727						Total_Item_Investigations	1	1	0
Scientific and Regulatory Policy Committee Brief Communication: 2019 Survey on Use of Digital Histopathology Systems in Nonclinical Toxicology Studies	SAGE Publications		SAGE Journals	10.1177/01926233221084621						Unique_Item_Investigations	1	1	0
Scientific and Regulatory Policy Committee Brief Communication: 2019 Survey on Use of Digital Histopathology Systems in Nonclinical Toxicology Studies	SAGE Publications		SAGE Journals	10.1177/01926233221084621						Unique_Item_Requests	1	1	0
Scientific and Regulatory Policy Committee Brief Communication: 2019 Survey on Use of Digital Histopathology Systems in Nonclinical Toxicology Studies	SAGE Publications		SAGE Journals	10.1177/01926233221084621						Total_Item_Requests	1	1	0
Scientific and Regulatory Policy Committee Brief Communication: 2019 Survey on Use of Digital Histopathology Systems in Nonclinical Toxicology Studies	SAGE Publications		SAGE Journals	10.1177/01926233221084621						Total_Item_Investigations	1	1	0
Searching for a Theory: The Journey from Explanation to Revolution	SAGE Publications		SAGE Journals	10.1606/1044-3894.1215						Unique_Item_Investigations	1	1	0
Searching for a Theory: The Journey from Explanation to Revolution	SAGE Publications		SAGE Journals	10.1606/1044-3894.1215						Unique_Item_Requests	1	1	0
Searching for a Theory: The Journey from Explanation to Revolution	SAGE Publications		SAGE Journals	10.1606/1044-3894.1215						Total_Item_Requests	1	1	0
Searching for a Theory: The Journey from Explanation to Revolution	SAGE Publications		SAGE Journals	10.1606/1044-3894.1215						Total_Item_Investigations	1	1	0
Searching for the Dimensions of Today’s Political Incivility	SAGE Publications		SAGE Journals	10.1177/20563051221114430						Unique_Item_Investigations	1	1	0
Searching for the Dimensions of Today’s Political Incivility	SAGE Publications		SAGE Journals	10.1177/20563051221114430						Unique_Item_Requests	1	1	0
Searching for the Dimensions of Today’s Political Incivility	SAGE Publications		SAGE Journals	10.1177/20563051221114430						Total_Item_Requests	1	1	0
Searching for the Dimensions of Today’s Political Incivility	SAGE Publications		SAGE Journals	10.1177/20563051221114430						Total_Item_Investigations	1	1	0
Sedative effects of alfaxalone and hydromorphone with or without midazolam in cats: a pilot study	SAGE Publications		SAGE Journals	10.1177/1098612X21996155						Unique_Item_Investigations	1	1	0
Sedative effects of alfaxalone and hydromorphone with or without midazolam in cats: a pilot study	SAGE Publications		SAGE Journals	10.1177/1098612X21996155						Unique_Item_Requests	1	1	0
Sedative effects of alfaxalone and hydromorphone with or without midazolam in cats: a pilot study	SAGE Publications		SAGE Journals	10.1177/1098612X21996155						Total_Item_Requests	1	1	0
Sedative effects of alfaxalone and hydromorphone with or without midazolam in cats: a pilot study	SAGE Publications		SAGE Journals	10.1177/1098612X21996155						Total_Item_Investigations	1	1	0
Selected Aspects of Ocular Toxicity Studies With a Focus on High-Quality Pathology Reports: A Pathology/Toxicology Consultant’s Perspective	SAGE Publications		SAGE Journals	10.1177/0192623320946712						Unique_Item_Investigations	2	2	0
Selected Aspects of Ocular Toxicity Studies With a Focus on High-Quality Pathology Reports: A Pathology/Toxicology Consultant’s Perspective	SAGE Publications		SAGE Journals	10.1177/0192623320946712						Unique_Item_Requests	2	2	0
Selected Aspects of Ocular Toxicity Studies With a Focus on High-Quality Pathology Reports: A Pathology/Toxicology Consultant’s Perspective	SAGE Publications		SAGE Journals	10.1177/0192623320946712						Total_Item_Requests	2	2	0
Selected Aspects of Ocular Toxicity Studies With a Focus on High-Quality Pathology Reports: A Pathology/Toxicology Consultant’s Perspective	SAGE Publications		SAGE Journals	10.1177/0192623320946712						Total_Item_Investigations	2	2	0
Self-Enhancement: Food for Thought	SAGE Publications Inc		SAGE Journals	10.1111/j.1745-6916.2008.00068.x						Unique_Item_Investigations	1	1	0
Self-Enhancement: Food for Thought	SAGE Publications Inc		SAGE Journals	10.1111/j.1745-6916.2008.00068.x						Unique_Item_Requests	1	1	0
Self-Enhancement: Food for Thought	SAGE Publications Inc		SAGE Journals	10.1111/j.1745-6916.2008.00068.x						Total_Item_Requests	3	3	0
Self-Enhancement: Food for Thought	SAGE Publications Inc		SAGE Journals	10.1111/j.1745-6916.2008.00068.x						Total_Item_Investigations	3	3	0
Sequence of practices in personal and societal rhythms – Showering as a case	SAGE Publications		SAGE Journals	10.1177/0961463X18820749						Unique_Item_Investigations	1	1	0
Sequence of practices in personal and societal rhythms – Showering as a case	SAGE Publications		SAGE Journals	10.1177/0961463X18820749						Unique_Item_Requests	1	1	0
Sequence of practices in personal and societal rhythms – Showering as a case	SAGE Publications		SAGE Journals	10.1177/0961463X18820749						Total_Item_Requests	1	1	0
Sequence of practices in personal and societal rhythms – Showering as a case	SAGE Publications		SAGE Journals	10.1177/0961463X18820749						Total_Item_Investigations	1	1	0
Serologic and urinary survey of exposure to Leptospira species in a feral cat population of Prince Edward Island, Canada	SAGE Publications		SAGE Journals	10.1177/1098612X211001042						Unique_Item_Investigations	1	1	0
Serologic and urinary survey of exposure to Leptospira species in a feral cat population of Prince Edward Island, Canada	SAGE Publications		SAGE Journals	10.1177/1098612X211001042						Unique_Item_Requests	1	1	0
Serologic and urinary survey of exposure to Leptospira species in a feral cat population of Prince Edward Island, Canada	SAGE Publications		SAGE Journals	10.1177/1098612X211001042						Total_Item_Requests	1	1	0
Serologic and urinary survey of exposure to Leptospira species in a feral cat population of Prince Edward Island, Canada	SAGE Publications		SAGE Journals	10.1177/1098612X211001042						Total_Item_Investigations	1	1	0
Settler Feminism, Race Making, and Early Social Work in Canada	SAGE Publications		SAGE Journals	10.1177/0886109918762518						Unique_Item_Investigations	1	1	0
Settler Feminism, Race Making, and Early Social Work in Canada	SAGE Publications		SAGE Journals	10.1177/0886109918762518						Unique_Item_Requests	1	1	0
Settler Feminism, Race Making, and Early Social Work in Canada	SAGE Publications		SAGE Journals	10.1177/0886109918762518						Total_Item_Requests	3	3	0
Settler Feminism, Race Making, and Early Social Work in Canada	SAGE Publications		SAGE Journals	10.1177/0886109918762518						Total_Item_Investigations	3	3	0
Sex Differences in Self-Construal and in Depressive Symptoms: Predictors of Cross-National Variation	SAGE Publications		SAGE Journals	10.1177/0022022120939655						Unique_Item_Investigations	1	1	0
Sex Differences in Self-Construal and in Depressive Symptoms: Predictors of Cross-National Variation	SAGE Publications		SAGE Journals	10.1177/0022022120939655						Unique_Item_Requests	1	1	0
Sex Differences in Self-Construal and in Depressive Symptoms: Predictors of Cross-National Variation	SAGE Publications		SAGE Journals	10.1177/0022022120939655						Total_Item_Requests	1	1	0
Sex Differences in Self-Construal and in Depressive Symptoms: Predictors of Cross-National Variation	SAGE Publications		SAGE Journals	10.1177/0022022120939655						Total_Item_Investigations	1	1	0
Sexual and Gender Identity-Based Microaggressions: Differences by Sexual and Gender Identity, and Sex Assigned at Birth Among Dutch Youth	SAGE Publications		SAGE Journals	10.1177/08862605211056729						Unique_Item_Investigations	1	1	0
Sexual and Gender Identity-Based Microaggressions: Differences by Sexual and Gender Identity, and Sex Assigned at Birth Among Dutch Youth	SAGE Publications		SAGE Journals	10.1177/08862605211056729						Unique_Item_Requests	1	1	0
Sexual and Gender Identity-Based Microaggressions: Differences by Sexual and Gender Identity, and Sex Assigned at Birth Among Dutch Youth	SAGE Publications		SAGE Journals	10.1177/08862605211056729						Total_Item_Requests	2	2	0
Sexual and Gender Identity-Based Microaggressions: Differences by Sexual and Gender Identity, and Sex Assigned at Birth Among Dutch Youth	SAGE Publications		SAGE Journals	10.1177/08862605211056729						Total_Item_Investigations	2	2	0
Sexual Disembodiment: Sexual Energy, Trauma, and the Body	SAGE Publications		SAGE Journals	10.1177/0022167821996144						Unique_Item_Investigations	1	1	0
Sexual Disembodiment: Sexual Energy, Trauma, and the Body	SAGE Publications		SAGE Journals	10.1177/0022167821996144						Unique_Item_Requests	1	1	0
Sexual Disembodiment: Sexual Energy, Trauma, and the Body	SAGE Publications		SAGE Journals	10.1177/0022167821996144						Total_Item_Requests	1	1	0
Sexual Disembodiment: Sexual Energy, Trauma, and the Body	SAGE Publications		SAGE Journals	10.1177/0022167821996144						Total_Item_Investigations	1	1	0
Sexual experiences of clinically referred adolescents with features of gender dysphoria	SAGE Publications		SAGE Journals	10.1177/1359104519827069						Unique_Item_Investigations	2	2	0
Sexual experiences of clinically referred adolescents with features of gender dysphoria	SAGE Publications		SAGE Journals	10.1177/1359104519827069						Unique_Item_Requests	2	2	0
Sexual experiences of clinically referred adolescents with features of gender dysphoria	SAGE Publications		SAGE Journals	10.1177/1359104519827069						Total_Item_Requests	2	2	0
Sexual experiences of clinically referred adolescents with features of gender dysphoria	SAGE Publications		SAGE Journals	10.1177/1359104519827069						Total_Item_Investigations	2	2	0
Sexual Harassment in the Workplace: Where Were the Unions?	SAGE Publications		SAGE Journals	10.1177/0160449X18809432						Unique_Item_Investigations	1	1	0
Sexual Harassment in the Workplace: Where Were the Unions?	SAGE Publications		SAGE Journals	10.1177/0160449X18809432						Unique_Item_Requests	1	1	0
