Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Imaginability of adoption, foster care, and life without a(nother) child and stress in women and men in fertility treatment	SAGE Publications		SAGE Journals	Norbert F Schneider, Jasmin Passet-Wittig; 	2018-03-01	VoR	10.1177/1359105318758857						Journal of Health Psychology				Journal	10.1177/hpqa	sage:hpqa		1359-1053	1461-7277												Article	2018	Controlled	Regular	Total_Item_Requests	2	2	0
Imaginability of adoption, foster care, and life without a(nother) child and stress in women and men in fertility treatment	SAGE Publications		SAGE Journals	Norbert F Schneider, Jasmin Passet-Wittig; 	2018-03-01	VoR	10.1177/1359105318758857						Journal of Health Psychology				Journal	10.1177/hpqa	sage:hpqa		1359-1053	1461-7277												Article	2018	Controlled	Regular	Total_Item_Investigations	2	2	0
Immunohistochemical Characterization of Hemangiopericytomas and Other Spindle Cell Tumors in the Dog	SAGE Publications		SAGE Journals	J. Martín de las Mulas, E. Rollón, J. Pérez, M. J. Bautista, F. Chacón-M. de Lara, L. Carrasco; 	1996-07-01	VoR	10.1177/030098589603300404						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1996	Controlled	Regular	Unique_Item_Investigations	1	1	0
Immunohistochemical Characterization of Hemangiopericytomas and Other Spindle Cell Tumors in the Dog	SAGE Publications		SAGE Journals	J. Martín de las Mulas, E. Rollón, J. Pérez, M. J. Bautista, F. Chacón-M. de Lara, L. Carrasco; 	1996-07-01	VoR	10.1177/030098589603300404						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1996	Controlled	Regular	Unique_Item_Requests	1	1	0
Immunohistochemical Characterization of Hemangiopericytomas and Other Spindle Cell Tumors in the Dog	SAGE Publications		SAGE Journals	J. Martín de las Mulas, E. Rollón, J. Pérez, M. J. Bautista, F. Chacón-M. de Lara, L. Carrasco; 	1996-07-01	VoR	10.1177/030098589603300404						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1996	Controlled	Regular	Total_Item_Requests	1	1	0
Immunohistochemical Characterization of Hemangiopericytomas and Other Spindle Cell Tumors in the Dog	SAGE Publications		SAGE Journals	J. Martín de las Mulas, E. Rollón, J. Pérez, M. J. Bautista, F. Chacón-M. de Lara, L. Carrasco; 	1996-07-01	VoR	10.1177/030098589603300404						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	1996	Controlled	Regular	Total_Item_Investigations	1	1	0
Immunohistochemical Evaluation of a Malignant Intestinal Carcinoid in a Dog	SAGE Publications		SAGE Journals	E. Uchida, M. Okamoto, E. Yamamoto, K. Hirayama, Y. Kagawa, T. Sako, H. Taniyama, T. Yoshino; 	2003-03-01	VoR	10.1354/vp.40-2-212						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Immunohistochemical Evaluation of a Malignant Intestinal Carcinoid in a Dog	SAGE Publications		SAGE Journals	E. Uchida, M. Okamoto, E. Yamamoto, K. Hirayama, Y. Kagawa, T. Sako, H. Taniyama, T. Yoshino; 	2003-03-01	VoR	10.1354/vp.40-2-212						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2003	Controlled	Regular	Unique_Item_Requests	1	1	0
Immunohistochemical Evaluation of a Malignant Intestinal Carcinoid in a Dog	SAGE Publications		SAGE Journals	E. Uchida, M. Okamoto, E. Yamamoto, K. Hirayama, Y. Kagawa, T. Sako, H. Taniyama, T. Yoshino; 	2003-03-01	VoR	10.1354/vp.40-2-212						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2003	Controlled	Regular	Total_Item_Requests	2	2	0
Immunohistochemical Evaluation of a Malignant Intestinal Carcinoid in a Dog	SAGE Publications		SAGE Journals	E. Uchida, M. Okamoto, E. Yamamoto, K. Hirayama, Y. Kagawa, T. Sako, H. Taniyama, T. Yoshino; 	2003-03-01	VoR	10.1354/vp.40-2-212						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2003	Controlled	Regular	Total_Item_Investigations	2	2	0
Immunohistochemical Features of Epithelial-Mesenchymal Transition in Feline Oral Squamous Cell Carcinoma	SAGE Publications		SAGE Journals	Matti Kiupel, Stuart C. Helfand, Krystal Harris, Howard B. Gelberg; 	2019-07-22	VoR	10.1177/0300985819859873						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Immunohistochemical Features of Epithelial-Mesenchymal Transition in Feline Oral Squamous Cell Carcinoma	SAGE Publications		SAGE Journals	Matti Kiupel, Stuart C. Helfand, Krystal Harris, Howard B. Gelberg; 	2019-07-22	VoR	10.1177/0300985819859873						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Immunohistochemical Features of Epithelial-Mesenchymal Transition in Feline Oral Squamous Cell Carcinoma	SAGE Publications		SAGE Journals	Matti Kiupel, Stuart C. Helfand, Krystal Harris, Howard B. Gelberg; 	2019-07-22	VoR	10.1177/0300985819859873						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2019	Controlled	Regular	Total_Item_Requests	3	3	0
Immunohistochemical Features of Epithelial-Mesenchymal Transition in Feline Oral Squamous Cell Carcinoma	SAGE Publications		SAGE Journals	Matti Kiupel, Stuart C. Helfand, Krystal Harris, Howard B. Gelberg; 	2019-07-22	VoR	10.1177/0300985819859873						Veterinary Pathology				Journal	10.1177/vetb	sage:vetb		0300-9858	1544-2217												Article	2019	Controlled	Regular	Total_Item_Investigations	3	3	0
Impact of Servant Leadership on Project Success Through Mediating Role of Team Motivation and Effectiveness: A Case of Software Industry	SAGE Publications		SAGE Journals	Hafiz Mudassir Rehman, Abida Ellahi, Fahd Sultan, Mobashar Rehman, Yasir Javed; 	2022-09-20	VoR	10.1177/21582440221122747						SAGE Open				Journal	10.1177/sgoa	sage:sgoa		2158-2440	2158-2440												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Impact of Servant Leadership on Project Success Through Mediating Role of Team Motivation and Effectiveness: A Case of Software Industry	SAGE Publications		SAGE Journals	Hafiz Mudassir Rehman, Abida Ellahi, Fahd Sultan, Mobashar Rehman, Yasir Javed; 	2022-09-20	VoR	10.1177/21582440221122747						SAGE Open				Journal	10.1177/sgoa	sage:sgoa		2158-2440	2158-2440												Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Impact of Servant Leadership on Project Success Through Mediating Role of Team Motivation and Effectiveness: A Case of Software Industry	SAGE Publications		SAGE Journals	Hafiz Mudassir Rehman, Abida Ellahi, Fahd Sultan, Mobashar Rehman, Yasir Javed; 	2022-09-20	VoR	10.1177/21582440221122747						SAGE Open				Journal	10.1177/sgoa	sage:sgoa		2158-2440	2158-2440												Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
Impact of Servant Leadership on Project Success Through Mediating Role of Team Motivation and Effectiveness: A Case of Software Industry	SAGE Publications		SAGE Journals	Hafiz Mudassir Rehman, Abida Ellahi, Fahd Sultan, Mobashar Rehman, Yasir Javed; 	2022-09-20	VoR	10.1177/21582440221122747						SAGE Open				Journal	10.1177/sgoa	sage:sgoa		2158-2440	2158-2440												Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Impact of Standardized Patients on First Semester Nursing Students Self-Confidence, Satisfaction, and Communication in a Simulated Clinical Case	SAGE Publications		SAGE Journals	Kelly V. Johnson, Allison L. Scott, Lisa Franks; 	2020-06-10	VoR	10.1177/2377960820930153						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Impact of Standardized Patients on First Semester Nursing Students Self-Confidence, Satisfaction, and Communication in a Simulated Clinical Case	SAGE Publications		SAGE Journals	Kelly V. Johnson, Allison L. Scott, Lisa Franks; 	2020-06-10	VoR	10.1177/2377960820930153						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Impact of Standardized Patients on First Semester Nursing Students Self-Confidence, Satisfaction, and Communication in a Simulated Clinical Case	SAGE Publications		SAGE Journals	Kelly V. Johnson, Allison L. Scott, Lisa Franks; 	2020-06-10	VoR	10.1177/2377960820930153						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2020	OA_Gold	Regular	Total_Item_Requests	2	2	0
Impact of Standardized Patients on First Semester Nursing Students Self-Confidence, Satisfaction, and Communication in a Simulated Clinical Case	SAGE Publications		SAGE Journals	Kelly V. Johnson, Allison L. Scott, Lisa Franks; 	2020-06-10	VoR	10.1177/2377960820930153						SAGE Open Nursing				Journal	10.1177/sona	sage:sona		2377-9608	2377-9608												Article	2020	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Improvement in Heart Failure Self-Care and Patient Readmissions with Caregiver Education: A Randomized Controlled Trial	SAGE Publications		SAGE Journals	Misook L. Chung, Terry A. Lennie, Linda Clements, Debra K. Moser, Susan K. Frazier; 	2022-12-08	VoR	10.1177/01939459221141296						Western Journal of Nursing Research				Journal	10.1177/wjna	sage:wjna		0193-9459	1552-8456												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Improvement in Heart Failure Self-Care and Patient Readmissions with Caregiver Education: A Randomized Controlled Trial	SAGE Publications		SAGE Journals	Misook L. Chung, Terry A. Lennie, Linda Clements, Debra K. Moser, Susan K. Frazier; 	2022-12-08	VoR	10.1177/01939459221141296						Western Journal of Nursing Research				Journal	10.1177/wjna	sage:wjna		0193-9459	1552-8456												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Improvement in Heart Failure Self-Care and Patient Readmissions with Caregiver Education: A Randomized Controlled Trial	SAGE Publications		SAGE Journals	Misook L. Chung, Terry A. Lennie, Linda Clements, Debra K. Moser, Susan K. Frazier; 	2022-12-08	VoR	10.1177/01939459221141296						Western Journal of Nursing Research				Journal	10.1177/wjna	sage:wjna		0193-9459	1552-8456												Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Improvement in Heart Failure Self-Care and Patient Readmissions with Caregiver Education: A Randomized Controlled Trial	SAGE Publications		SAGE Journals	Misook L. Chung, Terry A. Lennie, Linda Clements, Debra K. Moser, Susan K. Frazier; 	2022-12-08	VoR	10.1177/01939459221141296						Western Journal of Nursing Research				Journal	10.1177/wjna	sage:wjna		0193-9459	1552-8456												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Improving 21st-century teaching skills: The key to effective 21st-century learners	SAGE Publications		SAGE Journals	Mahjabeen Raza, Edward Seidman, Sharon Kim; 	2019-02-28	VoR	10.1177/1745499919829214						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2019	Controlled	Regular	Unique_Item_Investigations	50	50	0
Improving 21st-century teaching skills: The key to effective 21st-century learners	SAGE Publications		SAGE Journals	Mahjabeen Raza, Edward Seidman, Sharon Kim; 	2019-02-28	VoR	10.1177/1745499919829214						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2019	Controlled	Regular	Unique_Item_Requests	50	50	0
Improving 21st-century teaching skills: The key to effective 21st-century learners	SAGE Publications		SAGE Journals	Mahjabeen Raza, Edward Seidman, Sharon Kim; 	2019-02-28	VoR	10.1177/1745499919829214						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2019	Controlled	Regular	Total_Item_Requests	101	101	0
Improving 21st-century teaching skills: The key to effective 21st-century learners	SAGE Publications		SAGE Journals	Mahjabeen Raza, Edward Seidman, Sharon Kim; 	2019-02-28	VoR	10.1177/1745499919829214						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2019	Controlled	Regular	Total_Item_Investigations	101	101	0
Improving Mental Health Among Transgender Adolescents: Implementing Mindful Self-Compassion for Teens	SAGE Publications		SAGE Journals	Christine Lathren, Lillia M. Larson, Melissa Clepper-Faith, Samantha Pflum, Daniel O. Ogunbamowo, Karen Bluth; 	2021-12-27	VoR	10.1177/07435584211062126						Journal of Adolescent Research				Journal	10.1177/jara	sage:jara		0743-5584	1552-6895												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Improving Mental Health Among Transgender Adolescents: Implementing Mindful Self-Compassion for Teens	SAGE Publications		SAGE Journals	Christine Lathren, Lillia M. Larson, Melissa Clepper-Faith, Samantha Pflum, Daniel O. Ogunbamowo, Karen Bluth; 	2021-12-27	VoR	10.1177/07435584211062126						Journal of Adolescent Research				Journal	10.1177/jara	sage:jara		0743-5584	1552-6895												Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Improving Mental Health Among Transgender Adolescents: Implementing Mindful Self-Compassion for Teens	SAGE Publications		SAGE Journals	Christine Lathren, Lillia M. Larson, Melissa Clepper-Faith, Samantha Pflum, Daniel O. Ogunbamowo, Karen Bluth; 	2021-12-27	VoR	10.1177/07435584211062126						Journal of Adolescent Research				Journal	10.1177/jara	sage:jara		0743-5584	1552-6895												Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Improving Mental Health Among Transgender Adolescents: Implementing Mindful Self-Compassion for Teens	SAGE Publications		SAGE Journals	Christine Lathren, Lillia M. Larson, Melissa Clepper-Faith, Samantha Pflum, Daniel O. Ogunbamowo, Karen Bluth; 	2021-12-27	VoR	10.1177/07435584211062126						Journal of Adolescent Research				Journal	10.1177/jara	sage:jara		0743-5584	1552-6895												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Improving Outcomes of Mothers With Opioid Use Disorder Using a Community Collaborative Model	SAGE Publications		SAGE Journals	Carolyn Jones, William Johnstone, Debbie Kinsey, Stephanie Duea, Kellie Griggs; 	2021-10-22	VoR	10.1177/21501327211052401						Journal of Primary Care & Community Health				Journal	10.1177/jpca	sage:jpca		2150-1319	2150-1327												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Improving Outcomes of Mothers With Opioid Use Disorder Using a Community Collaborative Model	SAGE Publications		SAGE Journals	Carolyn Jones, William Johnstone, Debbie Kinsey, Stephanie Duea, Kellie Griggs; 	2021-10-22	VoR	10.1177/21501327211052401						Journal of Primary Care & Community Health				Journal	10.1177/jpca	sage:jpca		2150-1319	2150-1327												Article	2021	OA_Gold	Regular	Unique_Item_Requests	2	2	0
Improving Outcomes of Mothers With Opioid Use Disorder Using a Community Collaborative Model	SAGE Publications		SAGE Journals	Carolyn Jones, William Johnstone, Debbie Kinsey, Stephanie Duea, Kellie Griggs; 	2021-10-22	VoR	10.1177/21501327211052401						Journal of Primary Care & Community Health				Journal	10.1177/jpca	sage:jpca		2150-1319	2150-1327												Article	2021	OA_Gold	Regular	Total_Item_Requests	3	3	0
Improving Outcomes of Mothers With Opioid Use Disorder Using a Community Collaborative Model	SAGE Publications		SAGE Journals	Carolyn Jones, William Johnstone, Debbie Kinsey, Stephanie Duea, Kellie Griggs; 	2021-10-22	VoR	10.1177/21501327211052401						Journal of Primary Care & Community Health				Journal	10.1177/jpca	sage:jpca		2150-1319	2150-1327												Article	2021	OA_Gold	Regular	Total_Item_Investigations	3	3	0
Improvisation, collective structure, and culture change: A theory of bricolage	SAGE Publications		SAGE Journals	Jules Zhao Liu; 	2024-01-02	VoR	10.1177/14634996231218568						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Improvisation, collective structure, and culture change: A theory of bricolage	SAGE Publications		SAGE Journals	Jules Zhao Liu; 	2024-01-02	VoR	10.1177/14634996231218568						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Improvisation, collective structure, and culture change: A theory of bricolage	SAGE Publications		SAGE Journals	Jules Zhao Liu; 	2024-01-02	VoR	10.1177/14634996231218568						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	9999	Controlled	Regular	Total_Item_Requests	2	2	0
Improvisation, collective structure, and culture change: A theory of bricolage	SAGE Publications		SAGE Journals	Jules Zhao Liu; 	2024-01-02	VoR	10.1177/14634996231218568						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	9999	Controlled	Regular	Total_Item_Investigations	2	2	0
In Memory of Tom Greening: A Life of Humble Service to Humanistic Psychology	SAGE Publications		SAGE Journals	Louis Hoffman; 	2023-06-26	VoR	10.1177/00221678231183991						Journal of Humanistic Psychology				Journal	10.1177/jhpa	sage:jhpa		0022-1678	1552-650X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
In Memory of Tom Greening: A Life of Humble Service to Humanistic Psychology	SAGE Publications		SAGE Journals	Louis Hoffman; 	2023-06-26	VoR	10.1177/00221678231183991						Journal of Humanistic Psychology				Journal	10.1177/jhpa	sage:jhpa		0022-1678	1552-650X												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
In Memory of Tom Greening: A Life of Humble Service to Humanistic Psychology	SAGE Publications		SAGE Journals	Louis Hoffman; 	2023-06-26	VoR	10.1177/00221678231183991						Journal of Humanistic Psychology				Journal	10.1177/jhpa	sage:jhpa		0022-1678	1552-650X												Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
In Memory of Tom Greening: A Life of Humble Service to Humanistic Psychology	SAGE Publications		SAGE Journals	Louis Hoffman; 	2023-06-26	VoR	10.1177/00221678231183991						Journal of Humanistic Psychology				Journal	10.1177/jhpa	sage:jhpa		0022-1678	1552-650X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
In pursuit of community engagement: Unpacking the knowledge and skills associated with service-learning efforts	SAGE Publications		SAGE Journals	Sarah R Lillo; 	2019-02-25	VoR	10.1177/1475240919829997						Journal of Research in International Education				Journal	10.1177/jria	sage:jria		1475-2409	1741-2943												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
In pursuit of community engagement: Unpacking the knowledge and skills associated with service-learning efforts	SAGE Publications		SAGE Journals	Sarah R Lillo; 	2019-02-25	VoR	10.1177/1475240919829997						Journal of Research in International Education				Journal	10.1177/jria	sage:jria		1475-2409	1741-2943												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
In pursuit of community engagement: Unpacking the knowledge and skills associated with service-learning efforts	SAGE Publications		SAGE Journals	Sarah R Lillo; 	2019-02-25	VoR	10.1177/1475240919829997						Journal of Research in International Education				Journal	10.1177/jria	sage:jria		1475-2409	1741-2943												Article	2019	Controlled	Regular	Total_Item_Requests	2	2	0
In pursuit of community engagement: Unpacking the knowledge and skills associated with service-learning efforts	SAGE Publications		SAGE Journals	Sarah R Lillo; 	2019-02-25	VoR	10.1177/1475240919829997						Journal of Research in International Education				Journal	10.1177/jria	sage:jria		1475-2409	1741-2943												Article	2019	Controlled	Regular	Total_Item_Investigations	2	2	0
In search of decolonised political futures: Engaging Mahmood Mamdani's neither settler nor native	SAGE Publications		SAGE Journals	Fazil Moradi; 	2023-12-01	VoR	10.1177/14634996231209104						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
In search of decolonised political futures: Engaging Mahmood Mamdani's neither settler nor native	SAGE Publications		SAGE Journals	Fazil Moradi; 	2023-12-01	VoR	10.1177/14634996231209104						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
In search of decolonised political futures: Engaging Mahmood Mamdani's neither settler nor native	SAGE Publications		SAGE Journals	Fazil Moradi; 	2023-12-01	VoR	10.1177/14634996231209104						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
In search of decolonised political futures: Engaging Mahmood Mamdani's neither settler nor native	SAGE Publications		SAGE Journals	Fazil Moradi; 	2023-12-01	VoR	10.1177/14634996231209104						Anthropological Theory				Journal	10.1177/anta	sage:anta		1463-4996	1741-2641												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Inclusive Education in Canada Issues in Teacher Preparation	SAGE Publications		SAGE Journals	Adam W. McCrimmon; 	2014-08-27	VoR	10.1177/1053451214546402						Intervention in School and Clinic				Journal	10.1177/iscc	sage:iscc		1053-4512	1538-4810												Article	2014	Controlled	Regular	Unique_Item_Investigations	2	2	0
Inclusive Education in Canada Issues in Teacher Preparation	SAGE Publications		SAGE Journals	Adam W. McCrimmon; 	2014-08-27	VoR	10.1177/1053451214546402						Intervention in School and Clinic				Journal	10.1177/iscc	sage:iscc		1053-4512	1538-4810												Article	2014	Controlled	Regular	Unique_Item_Requests	2	2	0
Inclusive Education in Canada Issues in Teacher Preparation	SAGE Publications		SAGE Journals	Adam W. McCrimmon; 	2014-08-27	VoR	10.1177/1053451214546402						Intervention in School and Clinic				Journal	10.1177/iscc	sage:iscc		1053-4512	1538-4810												Article	2014	Controlled	Regular	Total_Item_Requests	3	3	0
Inclusive Education in Canada Issues in Teacher Preparation	SAGE Publications		SAGE Journals	Adam W. McCrimmon; 	2014-08-27	VoR	10.1177/1053451214546402						Intervention in School and Clinic				Journal	10.1177/iscc	sage:iscc		1053-4512	1538-4810												Article	2014	Controlled	Regular	Total_Item_Investigations	3	3	0
Inclusive education in the diversifying environments of Finland, Iceland and the Netherlands: A multilingual systematic review	SAGE Publications		SAGE Journals	Charlotte E. Wolff, Berglind Rós Magnúsdóttir, Heidi Huilla, Sirpa Lappalainen, Piia Seppänen, Bowen Paulle, Sonja Kosunen, Yannis Tzaninis; 	2021-02-12	VoR	10.1177/1745499921991958						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Inclusive education in the diversifying environments of Finland, Iceland and the Netherlands: A multilingual systematic review	SAGE Publications		SAGE Journals	Charlotte E. Wolff, Berglind Rós Magnúsdóttir, Heidi Huilla, Sirpa Lappalainen, Piia Seppänen, Bowen Paulle, Sonja Kosunen, Yannis Tzaninis; 	2021-02-12	VoR	10.1177/1745499921991958						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Inclusive education in the diversifying environments of Finland, Iceland and the Netherlands: A multilingual systematic review	SAGE Publications		SAGE Journals	Charlotte E. Wolff, Berglind Rós Magnúsdóttir, Heidi Huilla, Sirpa Lappalainen, Piia Seppänen, Bowen Paulle, Sonja Kosunen, Yannis Tzaninis; 	2021-02-12	VoR	10.1177/1745499921991958						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Inclusive education in the diversifying environments of Finland, Iceland and the Netherlands: A multilingual systematic review	SAGE Publications		SAGE Journals	Charlotte E. Wolff, Berglind Rós Magnúsdóttir, Heidi Huilla, Sirpa Lappalainen, Piia Seppänen, Bowen Paulle, Sonja Kosunen, Yannis Tzaninis; 	2021-02-12	VoR	10.1177/1745499921991958						Research in Comparative and International Education				Journal	10.1177/rcia	sage:rcia		1745-4999	1745-4999												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
India’s Evolving Neoliberal Regime of Dispossession: From the Anti-SEZ Movement to the Farm Law Protests	SAGE Publications		SAGE Journals	Kenneth Bo Nielsen, Alf Gunvald Nilsen; 	2022-09-01	VoR	10.1177/00380229221116932						Sociological Bulletin				Journal	10.1177/soba	sage:soba		0038-0229	2457-0257												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
India’s Evolving Neoliberal Regime of Dispossession: From the Anti-SEZ Movement to the Farm Law Protests	SAGE Publications		SAGE Journals	Kenneth Bo Nielsen, Alf Gunvald Nilsen; 	2022-09-01	VoR	10.1177/00380229221116932						Sociological Bulletin				Journal	10.1177/soba	sage:soba		0038-0229	2457-0257												Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
India’s Evolving Neoliberal Regime of Dispossession: From the Anti-SEZ Movement to the Farm Law Protests	SAGE Publications		SAGE Journals	Kenneth Bo Nielsen, Alf Gunvald Nilsen; 	2022-09-01	VoR	10.1177/00380229221116932						Sociological Bulletin				Journal	10.1177/soba	sage:soba		0038-0229	2457-0257												Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
India’s Evolving Neoliberal Regime of Dispossession: From the Anti-SEZ Movement to the Farm Law Protests	SAGE Publications		SAGE Journals	Kenneth Bo Nielsen, Alf Gunvald Nilsen; 	2022-09-01	VoR	10.1177/00380229221116932						Sociological Bulletin				Journal	10.1177/soba	sage:soba		0038-0229	2457-0257												Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Indigenous knowledge and western science: the possibility of dialogue	SAGE Publications		SAGE Journals	George Gheverghese Joseph, Arun Bala; 	2007-07-01	VoR	10.1177/0306396807080067						Race & Class				Journal	10.1177/racb	sage:racb		0306-3968	1741-3125												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Indigenous knowledge and western science: the possibility of dialogue	SAGE Publications		SAGE Journals	George Gheverghese Joseph, Arun Bala; 	2007-07-01	VoR	10.1177/0306396807080067						Race & Class				Journal	10.1177/racb	sage:racb		0306-3968	1741-3125												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Indigenous knowledge and western science: the possibility of dialogue	SAGE Publications		SAGE Journals	George Gheverghese Joseph, Arun Bala; 	2007-07-01	VoR	10.1177/0306396807080067						Race & Class				Journal	10.1177/racb	sage:racb		0306-3968	1741-3125												Article	2007	Controlled	Regular	Total_Item_Requests	1	1	0
Indigenous knowledge and western science: the possibility of dialogue	SAGE Publications		SAGE Journals	George Gheverghese Joseph, Arun Bala; 	2007-07-01	VoR	10.1177/0306396807080067						Race & Class				Journal	10.1177/racb	sage:racb		0306-3968	1741-3125												Article	2007	Controlled	Regular	Total_Item_Investigations	1	1	0
