Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:14Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Potential impacts of climate change on water availability for crops in the Okanagan Basin, British Columbia	NRC Research Press		Canadian Science Publishing	10.4141/S05-113						Total_Item_Investigations	1	1	0
Prevalence and Correlates of Food Insecurity among Students Attending a Small, Rural Canadian University	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-004						Unique_Item_Investigations	2	2	0
Prevalence and Correlates of Food Insecurity among Students Attending a Small, Rural Canadian University	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-004						Unique_Item_Requests	2	2	0
Prevalence and Correlates of Food Insecurity among Students Attending a Small, Rural Canadian University	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-004						Total_Item_Investigations	2	2	0
Prevalence and Correlates of Food Insecurity among Students Attending a Small, Rural Canadian University	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-004						Total_Item_Requests	2	2	0
Re-evaluation of the historic Canadian fossil Bathygnathus borealis from the Early Permian of Prince Edward Island	NRC Research Press		Canadian Science Publishing	10.1139/cjes-2015-0100						Unique_Item_Investigations	3	3	0
Re-evaluation of the historic Canadian fossil Bathygnathus borealis from the Early Permian of Prince Edward Island	NRC Research Press		Canadian Science Publishing	10.1139/cjes-2015-0100						Unique_Item_Requests	3	3	0
Re-evaluation of the historic Canadian fossil Bathygnathus borealis from the Early Permian of Prince Edward Island	NRC Research Press		Canadian Science Publishing	10.1139/cjes-2015-0100						Total_Item_Investigations	3	3	0
Re-evaluation of the historic Canadian fossil Bathygnathus borealis from the Early Permian of Prince Edward Island	NRC Research Press		Canadian Science Publishing	10.1139/cjes-2015-0100						Total_Item_Requests	3	3	0
RELATIONSHIP BETWEEN EVAPOTRANSPIRATION BY WHEAT AND THE STAGE OF CROP DEVELOPMENT, BELLANI-PLATE EVAPORATION, AND SOIL MOISTURE CONTENT	NRC Research Press		Canadian Science Publishing	10.4141/cjss65-006						Unique_Item_Investigations	1	1	0
RELATIONSHIP BETWEEN EVAPOTRANSPIRATION BY WHEAT AND THE STAGE OF CROP DEVELOPMENT, BELLANI-PLATE EVAPORATION, AND SOIL MOISTURE CONTENT	NRC Research Press		Canadian Science Publishing	10.4141/cjss65-006						Unique_Item_Requests	1	1	0
RELATIONSHIP BETWEEN EVAPOTRANSPIRATION BY WHEAT AND THE STAGE OF CROP DEVELOPMENT, BELLANI-PLATE EVAPORATION, AND SOIL MOISTURE CONTENT	NRC Research Press		Canadian Science Publishing	10.4141/cjss65-006						Total_Item_Investigations	1	1	0
RELATIONSHIP BETWEEN EVAPOTRANSPIRATION BY WHEAT AND THE STAGE OF CROP DEVELOPMENT, BELLANI-PLATE EVAPORATION, AND SOIL MOISTURE CONTENT	NRC Research Press		Canadian Science Publishing	10.4141/cjss65-006						Total_Item_Requests	1	1	0
Spatiotemporal trends in temperature and precipitation for Prince Edward Island over 1971–2020	NRC Research Press		Canadian Science Publishing	10.1139/cjce-2023-0186						Unique_Item_Investigations	2	2	0
Spatiotemporal trends in temperature and precipitation for Prince Edward Island over 1971–2020	NRC Research Press		Canadian Science Publishing	10.1139/cjce-2023-0186						Total_Item_Investigations	2	2	0
Spatiotemporal trends in temperature and precipitation for Prince Edward Island over 1971–2020	NRC Research Press		Canadian Science Publishing	10.1139/cjce-2023-0186						No_License	1	1	0
Strategies to improve the efficiency of beef cattle production	NRC Research Press		Canadian Science Publishing	10.1139/cjas-2020-0022						Unique_Item_Investigations	1	1	0
Strategies to improve the efficiency of beef cattle production	NRC Research Press		Canadian Science Publishing	10.1139/cjas-2020-0022						Unique_Item_Requests	1	1	0
Strategies to improve the efficiency of beef cattle production	NRC Research Press		Canadian Science Publishing	10.1139/cjas-2020-0022						Total_Item_Investigations	1	1	0
Strategies to improve the efficiency of beef cattle production	NRC Research Press		Canadian Science Publishing	10.1139/cjas-2020-0022						Total_Item_Requests	1	1	0
Streams modified for drainage provide fish habitat in agricultural areas	NRC Research Press		Canadian Science Publishing	10.1139/f07-183						Unique_Item_Investigations	1	1	0
Streams modified for drainage provide fish habitat in agricultural areas	NRC Research Press		Canadian Science Publishing	10.1139/f07-183						Unique_Item_Requests	1	1	0
Streams modified for drainage provide fish habitat in agricultural areas	NRC Research Press		Canadian Science Publishing	10.1139/f07-183						Total_Item_Investigations	1	1	0
Streams modified for drainage provide fish habitat in agricultural areas	NRC Research Press		Canadian Science Publishing	10.1139/f07-183						Total_Item_Requests	1	1	0
Structure and magnetic properties of [Cp2M(μ-PEt2)]2 (M = Ti, Zr)	NRC Research Press		Canadian Science Publishing	10.1139/v91-170						Unique_Item_Investigations	2	2	0
Structure and magnetic properties of [Cp2M(μ-PEt2)]2 (M = Ti, Zr)	NRC Research Press		Canadian Science Publishing	10.1139/v91-170						Unique_Item_Requests	2	2	0
Structure and magnetic properties of [Cp2M(μ-PEt2)]2 (M = Ti, Zr)	NRC Research Press		Canadian Science Publishing	10.1139/v91-170						Total_Item_Investigations	5	5	0
Structure and magnetic properties of [Cp2M(μ-PEt2)]2 (M = Ti, Zr)	NRC Research Press		Canadian Science Publishing	10.1139/v91-170						Total_Item_Requests	2	2	0
STUDIES ON FURUNCULOSIS OF FISH IN BRITISH COLUMBIA	NRC Research Press		Canadian Science Publishing	10.1139/f33-008						Unique_Item_Investigations	1	1	0
STUDIES ON FURUNCULOSIS OF FISH IN BRITISH COLUMBIA	NRC Research Press		Canadian Science Publishing	10.1139/f33-008						Total_Item_Investigations	1	1	0
TEMPERATURE IN RELATION TO GROWTH AND NET ASSIMILATION RATE OF OATS	NRC Research Press		Canadian Science Publishing	10.4141/cjps66-066						Unique_Item_Investigations	1	1	0
TEMPERATURE IN RELATION TO GROWTH AND NET ASSIMILATION RATE OF OATS	NRC Research Press		Canadian Science Publishing	10.4141/cjps66-066						Unique_Item_Requests	1	1	0
TEMPERATURE IN RELATION TO GROWTH AND NET ASSIMILATION RATE OF OATS	NRC Research Press		Canadian Science Publishing	10.4141/cjps66-066						Total_Item_Investigations	1	1	0
TEMPERATURE IN RELATION TO GROWTH AND NET ASSIMILATION RATE OF OATS	NRC Research Press		Canadian Science Publishing	10.4141/cjps66-066						Total_Item_Requests	1	1	0
The alarming state of freshwater biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0073						Unique_Item_Investigations	1	1	0
The alarming state of freshwater biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0073						Unique_Item_Requests	1	1	0
The alarming state of freshwater biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0073						Total_Item_Investigations	1	1	0
The alarming state of freshwater biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0073						Total_Item_Requests	1	1	0
The coastal breeding habitat of Bank Swallows (Riparia riparia) in an Atlantic Canada National Park: assessing habitat use in relation to availability	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2021-0216						Unique_Item_Investigations	1	1	0
The coastal breeding habitat of Bank Swallows (Riparia riparia) in an Atlantic Canada National Park: assessing habitat use in relation to availability	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2021-0216						Unique_Item_Requests	1	1	0
The coastal breeding habitat of Bank Swallows (Riparia riparia) in an Atlantic Canada National Park: assessing habitat use in relation to availability	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2021-0216						Total_Item_Investigations	1	1	0
The coastal breeding habitat of Bank Swallows (Riparia riparia) in an Atlantic Canada National Park: assessing habitat use in relation to availability	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2021-0216						Total_Item_Requests	1	1	0
The cumulative effects of climate warming and other human stresses on Canadian freshwaters in the new millennium	NRC Research Press		Canadian Science Publishing	10.1139/f00-179						Unique_Item_Investigations	1	1	0
The cumulative effects of climate warming and other human stresses on Canadian freshwaters in the new millennium	NRC Research Press		Canadian Science Publishing	10.1139/f00-179						Total_Item_Investigations	1	1	0
THE DISTRIBUTION AND DEVELOPMENT OF THE CUNNER (TAUTOGOLABRUS ADSPERSUS WALBAUM) ALONG THE EASTERN COAST OF CANADA	NRC Research Press		Canadian Science Publishing	10.1139/f29-027						Unique_Item_Investigations	1	1	0
THE DISTRIBUTION AND DEVELOPMENT OF THE CUNNER (TAUTOGOLABRUS ADSPERSUS WALBAUM) ALONG THE EASTERN COAST OF CANADA	NRC Research Press		Canadian Science Publishing	10.1139/f29-027						Total_Item_Investigations	1	1	0
The Green Wave: reviewing the environmental impacts of the invasive European green crab (Carcinus maenas) and potential management approaches	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0059						Unique_Item_Investigations	1	1	0
The Green Wave: reviewing the environmental impacts of the invasive European green crab (Carcinus maenas) and potential management approaches	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0059						Unique_Item_Requests	1	1	0
The Green Wave: reviewing the environmental impacts of the invasive European green crab (Carcinus maenas) and potential management approaches	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0059						Total_Item_Investigations	2	2	0
The Green Wave: reviewing the environmental impacts of the invasive European green crab (Carcinus maenas) and potential management approaches	NRC Research Press		Canadian Science Publishing	10.1139/er-2021-0059						Total_Item_Requests	2	2	0
The helminth parasites of three species of gulls in Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z68-117						Unique_Item_Investigations	1	1	0
The helminth parasites of three species of gulls in Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z68-117						Unique_Item_Requests	1	1	0
The helminth parasites of three species of gulls in Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z68-117						Total_Item_Investigations	1	1	0
The helminth parasites of three species of gulls in Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z68-117						Total_Item_Requests	1	1	0
Toward a wild pollinator strategy for Canada: expert-recommended solutions and policy levers	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2022-0204						Unique_Item_Investigations	1	1	0
Toward a wild pollinator strategy for Canada: expert-recommended solutions and policy levers	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2022-0204						Unique_Item_Requests	1	1	0
Toward a wild pollinator strategy for Canada: expert-recommended solutions and policy levers	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2022-0204						Total_Item_Investigations	1	1	0
Toward a wild pollinator strategy for Canada: expert-recommended solutions and policy levers	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2022-0204						Total_Item_Requests	1	1	0
WATER REQUIREMENTS, AVAILABILITY AND DEVELOPMENT RESTRAINTS FOR INCREASED CROP PRODUCTIVITY IN CANADA	NRC Research Press		Canadian Science Publishing	10.4141/cjps83-004						Unique_Item_Investigations	2	2	0
WATER REQUIREMENTS, AVAILABILITY AND DEVELOPMENT RESTRAINTS FOR INCREASED CROP PRODUCTIVITY IN CANADA	NRC Research Press		Canadian Science Publishing	10.4141/cjps83-004						Unique_Item_Requests	1	1	0
WATER REQUIREMENTS, AVAILABILITY AND DEVELOPMENT RESTRAINTS FOR INCREASED CROP PRODUCTIVITY IN CANADA	NRC Research Press		Canadian Science Publishing	10.4141/cjps83-004						Total_Item_Investigations	3	3	0
WATER REQUIREMENTS, AVAILABILITY AND DEVELOPMENT RESTRAINTS FOR INCREASED CROP PRODUCTIVITY IN CANADA	NRC Research Press		Canadian Science Publishing	10.4141/cjps83-004						Total_Item_Requests	1	1	0
